ts_utc,ts_ms,date_cn,symbol,venue,base,bid,ask,mid,spread_bp,bid_sz,ask_sz,last,usdt_vol_24h,source,in_ours_top
2026-09-12T16:34:46.683Z,1789230886683,2026-09-13,SPYUSDT,perp,SPY,766.04,766.05,766.045,0.1305,0.14,2716.2,766.0,286270.0686,b-side,1
2026-09-12T16:34:46.683Z,1789230886683,2026-09-13,TSLAUSDT,perp,TSLA,366.11,366.15,366.13,1.0925,0.12,151.2,366.11,1390521.0541,b-side,1
2026-09-12T16:35:46.689Z,1789230946689,2026-09-13,AAPLUSDT,perp,AAPL,333.74,333.75,333.745,0.2996,298.45,0.33,333.71,1345708.6856,b-side,1
2026-09-12T16:35:46.689Z,1789230946689,2026-09-13,GOOGLUSDT,perp,GOOGL,339.86,339.88,339.87,0.5885,6.79,6.98,339.83,1023906.4635,b-side,1
2026-09-12T16:35:46.689Z,1789230946689,2026-09-13,HOODUSDT,perp,HOOD,112.57,112.6,112.585,2.6647,0.41,25.86,112.63,359067.6226,b-side,1
2026-09-12T16:35:46.689Z,1789230946689,2026-09-13,METAUSDT,perp,META,650.05,650.12,650.085,1.0768,3.5,0.07,650.1,498697.6761,b-side,1
2026-09-12T16:35:46.689Z,1789230946689,2026-09-13,MRVLUSDT,perp,MRVL,237.49,237.5,237.495,0.4211,0.2,3.81,237.51,1427839.5024,b-side,1
2026-09-12T16:35:46.689Z,1789230946689,2026-09-13,NVDAUSDT,perp,NVDA,219.48,219.49,219.485,0.4556,74.9,554.13,219.48,2575016.6536,b-side,1
2026-09-12T16:35:46.689Z,1789230946689,2026-09-13,QQQUSDT,perp,QQQ,716.5,716.51,716.505,0.1396,0.71,111.06,716.51,1610612.6657,b-side,1
2026-09-12T16:35:46.689Z,1789230946689,2026-09-13,RAAPLUSDT,spot,AAPL,332.34,332.71,332.525,11.127,0.84,0.6468,332.32,7845.4652,b-side,1
2026-09-12T16:35:46.689Z,1789230946689,2026-09-13,RGOOGLUSDT,spot,GOOGL,339.02,339.28,339.15,7.6662,0.05,0.1475,339.3,169.648049,b-side,1
2026-09-12T16:35:46.689Z,1789230946689,2026-09-13,RHOODUSDT,spot,HOOD,112.14,112.37,112.255,20.4891,2.0344,1.432,112.14,1058154432.8052182,b-side,1
2026-09-12T16:35:46.689Z,1789230946689,2026-09-13,RMETAUSDT,spot,META,647.4,648.67,648.035,19.5977,7.8349,9.96,648.62,1343.86562,b-side,1
2026-09-12T16:35:46.689Z,1789230946689,2026-09-13,RMRVLUSDT,spot,MRVL,236.13,236.96,236.54500000000002,35.0885,1.068,1.056,236.96,2754.52503,b-side,1
2026-09-12T16:35:46.689Z,1789230946689,2026-09-13,RNVDAUSDT,spot,NVDA,218.93,219.05,218.99,5.4797,0.2108,0.677,219.06,16460.615025,b-side,1
2026-09-12T16:35:46.689Z,1789230946689,2026-09-13,RQQQUSDT,spot,QQQ,714.59,715.09,714.84,6.9946,25.0339,19.3104,715.09,340.811894,b-side,1
2026-09-12T16:35:46.689Z,1789230946689,2026-09-13,RSOXLUSDT,spot,SOXL,122.27,122.28,122.275,0.8178,5.0,200.0,122.28,2894773969.214765,b-side,1
2026-09-12T16:35:46.689Z,1789230946689,2026-09-13,RSPYUSDT,spot,SPY,764.34,765.72,765.03,18.0385,20.3839,28.0669,765.72,25176602920.071472,b-side,1
2026-09-12T16:35:46.689Z,1789230946689,2026-09-13,RTSLAUSDT,spot,TSLA,365.74,365.76,365.75,0.5468,0.375,94.0988,365.76,3501.848905,b-side,1
2026-09-12T16:35:46.689Z,1789230946689,2026-09-13,SOXLUSDT,perp,SOXL,122.82,122.83,122.82499999999999,0.8142,64.64,17.15,122.86,14720723.6468,b-side,1
2026-09-12T16:35:46.689Z,1789230946689,2026-09-13,SPYUSDT,perp,SPY,766.04,766.05,766.045,0.1305,0.14,2716.2,766.0,285795.2044,b-side,1
2026-09-12T16:35:46.689Z,1789230946689,2026-09-13,TSLAUSDT,perp,TSLA,366.15,366.16,366.155,0.2731,1.09,189.13,366.11,1384048.8402,b-side,1
2026-09-12T16:36:46.693Z,1789231006693,2026-09-13,AAPLUSDT,perp,AAPL,333.8,333.81,333.805,0.2996,14.17,0.19,333.77,1345370.8736,b-side,1
2026-09-12T16:36:46.693Z,1789231006693,2026-09-13,GOOGLUSDT,perp,GOOGL,339.86,339.87,339.865,0.2942,6.79,0.15,339.82,1023577.7316,b-side,1
2026-09-12T16:36:46.693Z,1789231006693,2026-09-13,HOODUSDT,perp,HOOD,112.52,112.53,112.525,0.8887,185.43,0.07,112.5,359140.7497,b-side,1
2026-09-12T16:36:46.693Z,1789231006693,2026-09-13,METAUSDT,perp,META,650.07,650.12,650.095,0.7691,0.07,0.07,650.1,497412.4472,b-side,1
2026-09-12T16:36:46.693Z,1789231006693,2026-09-13,MRVLUSDT,perp,MRVL,237.51,237.53,237.51999999999998,0.842,0.23,366.06,237.51,1426536.3434,b-side,1
2026-09-12T16:36:46.693Z,1789231006693,2026-09-13,NVDAUSDT,perp,NVDA,219.45,219.46,219.45499999999998,0.4557,88.22,24.78,219.46,2564561.5149,b-side,1
2026-09-12T16:36:46.693Z,1789231006693,2026-09-13,QQQUSDT,perp,QQQ,716.49,716.5,716.495,0.1396,0.07,0.91,716.51,1604346.4499,b-side,1
2026-09-12T16:36:46.693Z,1789231006693,2026-09-13,RAAPLUSDT,spot,AAPL,332.34,332.71,332.525,11.127,0.84,0.6468,332.32,7845.4652,b-side,1
2026-09-12T16:36:46.693Z,1789231006693,2026-09-13,RGOOGLUSDT,spot,GOOGL,339.02,339.28,339.15,7.6662,0.05,0.1475,339.3,169.648049,b-side,1
2026-09-12T16:36:46.693Z,1789231006693,2026-09-13,RHOODUSDT,spot,HOOD,112.14,112.37,112.255,20.4891,2.0344,1.432,112.14,1058154432.8052182,b-side,1
2026-09-12T16:36:46.693Z,1789231006693,2026-09-13,RMETAUSDT,spot,META,647.4,648.67,648.035,19.5977,7.8349,9.96,648.62,1343.86562,b-side,1
2026-09-12T16:36:46.693Z,1789231006693,2026-09-13,RMRVLUSDT,spot,MRVL,236.13,236.96,236.54500000000002,35.0885,1.068,1.056,236.96,2754.52503,b-side,1
2026-09-12T16:36:46.693Z,1789231006693,2026-09-13,RNVDAUSDT,spot,NVDA,218.91,219.05,218.98000000000002,6.3933,0.6704,0.4439,218.9,16775.244446,b-side,1
2026-09-12T16:36:46.693Z,1789231006693,2026-09-13,RQQQUSDT,spot,QQQ,714.59,715.09,714.84,6.9946,25.0339,19.3104,715.09,340.811894,b-side,1
2026-09-12T16:36:46.693Z,1789231006693,2026-09-13,RSOXLUSDT,spot,SOXL,122.27,122.28,122.275,0.8178,5.0,200.0,122.28,2894773969.214765,b-side,1
2026-09-12T16:36:46.693Z,1789231006693,2026-09-13,RSPYUSDT,spot,SPY,764.34,765.72,765.03,18.0385,20.3839,28.0669,765.72,25176602920.071472,b-side,1
2026-09-12T16:36:46.693Z,1789231006693,2026-09-13,RTSLAUSDT,spot,TSLA,365.74,365.76,365.75,0.5468,0.375,94.0988,365.76,3501.848905,b-side,1
2026-09-12T16:36:46.693Z,1789231006693,2026-09-13,SOXLUSDT,perp,SOXL,122.8,122.81,122.805,0.8143,15.59,14.1,122.82,14692455.5147,b-side,1
2026-09-12T16:36:46.693Z,1789231006693,2026-09-13,SPYUSDT,perp,SPY,766.04,766.05,766.045,0.1305,0.14,2720.95,766.0,285795.2044,b-side,1
2026-09-12T16:36:46.693Z,1789231006693,2026-09-13,TSLAUSDT,perp,TSLA,366.12,366.15,366.135,0.8194,1.21,176.4,366.11,1372000.7314,b-side,1
2026-09-12T16:37:46.701Z,1789231066701,2026-09-13,AAPLUSDT,perp,AAPL,333.8,333.81,333.805,0.2996,21.29,0.19,333.77,1344381.2568,b-side,1
2026-09-12T16:37:46.701Z,1789231066701,2026-09-13,GOOGLUSDT,perp,GOOGL,339.86,339.87,339.865,0.2942,6.79,0.29,339.82,1023577.7316,b-side,1
2026-09-12T16:37:46.701Z,1789231066701,2026-09-13,HOODUSDT,perp,HOOD,112.5,112.51,112.505,0.8888,120.98,0.48,112.5,357370.4056,b-side,1
2026-09-12T16:37:46.701Z,1789231066701,2026-09-13,METAUSDT,perp,META,650.07,650.12,650.095,0.7691,0.07,0.07,650.1,491892.7389,b-side,1
2026-09-12T16:37:46.701Z,1789231066701,2026-09-13,MRVLUSDT,perp,MRVL,237.51,237.52,237.515,0.421,0.2,366.06,237.51,1424949.0874,b-side,1
2026-09-12T16:37:46.701Z,1789231066701,2026-09-13,NVDAUSDT,perp,NVDA,219.45,219.46,219.45499999999998,0.4557,76.16,50.38,219.46,2556157.9109,b-side,1
2026-09-12T16:37:46.701Z,1789231066701,2026-09-13,QQQUSDT,perp,QQQ,716.49,716.5,716.495,0.1396,0.07,0.91,716.51,1604282.0049,b-side,1
