ts_ms,ts_utc,base,venue,side,slip_target_bp,capacity_usd,actual_slip_bp,best_price
1789234255227,2026-09-12T17:30:55Z,QQQ,perp,ask,1.0,356022.71,0.2462,716.47
1789234255227,2026-09-12T17:30:55Z,QQQ,perp,ask,5.0,356022.71,0.2462,716.47
1789234255227,2026-09-12T17:30:55Z,SOXL,perp,bid,1.0,225845.87,0.8982,122.69
1789234255227,2026-09-12T17:30:55Z,SOXL,perp,bid,5.0,462951.1,1.881,122.69
1789234255227,2026-09-12T17:30:55Z,SOXL,perp,ask,1.0,12081.89,0.6984,122.7
1789234255227,2026-09-12T17:30:55Z,SOXL,perp,ask,5.0,261931.9,2.4098,122.7
1789234255227,2026-09-12T17:30:55Z,SPY,perp,bid,1.0,27986.04,0.8951,765.97
1789234255227,2026-09-12T17:30:55Z,SPY,perp,bid,5.0,27986.04,0.8951,765.97
1789234255227,2026-09-12T17:30:55Z,SPY,perp,ask,1.0,2522722.72,0.2055,765.98
1789234255227,2026-09-12T17:30:55Z,SPY,perp,ask,5.0,2522722.72,0.2055,765.98
1789234255227,2026-09-12T17:30:55Z,TSLA,perp,bid,1.0,523.41,0.6018,366.04
1789234255227,2026-09-12T17:30:55Z,TSLA,perp,bid,5.0,3517.2,1.2523,366.04
1789234255227,2026-09-12T17:30:55Z,TSLA,perp,ask,1.0,174125.67,0.5931,366.05
1789234255227,2026-09-12T17:30:55Z,TSLA,perp,ask,5.0,174125.67,0.5931,366.05
1789234285233,2026-09-12T17:31:25Z,AAPL,perp,bid,1.0,176427.53,0.4377,333.69
1789234285233,2026-09-12T17:31:25Z,AAPL,perp,bid,5.0,176427.53,0.4377,333.69
1789234285233,2026-09-12T17:31:25Z,AAPL,perp,ask,1.0,253.62,0.4653,333.7
1789234285233,2026-09-12T17:31:25Z,AAPL,perp,ask,5.0,167178.69,1.4971,333.7
1789234285233,2026-09-12T17:31:25Z,GOOGL,perp,bid,1.0,3931.32,0.7127,339.81
1789234285233,2026-09-12T17:31:25Z,GOOGL,perp,bid,5.0,3931.32,0.7127,339.81
1789234285233,2026-09-12T17:31:25Z,GOOGL,perp,ask,1.0,252237.6,0.9195,339.82
1789234285233,2026-09-12T17:31:25Z,GOOGL,perp,ask,5.0,252237.6,0.9195,339.82
1789234285233,2026-09-12T17:31:25Z,HOOD,perp,bid,1.0,10106.61,0.1722,112.41
1789234285233,2026-09-12T17:31:25Z,HOOD,perp,bid,5.0,35982.82,2.3937,112.41
1789234285233,2026-09-12T17:31:25Z,HOOD,perp,ask,1.0,1213.22,0.8556,112.43
1789234285233,2026-09-12T17:31:25Z,HOOD,perp,ask,5.0,109509.84,3.1515,112.43
1789234285233,2026-09-12T17:31:25Z,META,perp,bid,1.0,2280.73,0.9115,649.84
1789234285233,2026-09-12T17:31:25Z,META,perp,bid,5.0,6965.1,1.6982,649.84
1789234285233,2026-09-12T17:31:25Z,META,perp,ask,1.0,64.99,0.1539,649.86
1789234285233,2026-09-12T17:31:25Z,META,perp,ask,5.0,40243.97,1.1524,649.86
1789234285233,2026-09-12T17:31:25Z,MRVL,perp,bid,1.0,56.98,0.0,237.43
1789234285233,2026-09-12T17:31:25Z,MRVL,perp,bid,5.0,22869.12,3.174,237.43
1789234285233,2026-09-12T17:31:25Z,MRVL,perp,ask,1.0,196164.12,0.5194,237.44
1789234285233,2026-09-12T17:31:25Z,MRVL,perp,ask,5.0,196164.12,0.5194,237.44
1789234285233,2026-09-12T17:31:25Z,NVDA,perp,bid,1.0,26357.25,0.951,219.5
1789234285233,2026-09-12T17:31:25Z,NVDA,perp,bid,5.0,31058.08,1.0829,219.5
1789234285233,2026-09-12T17:31:25Z,NVDA,perp,ask,1.0,266611.68,0.3826,219.51
1789234285233,2026-09-12T17:31:25Z,NVDA,perp,ask,5.0,266611.68,0.3826,219.51
1789234285233,2026-09-12T17:31:25Z,QQQ,perp,bid,1.0,4141.09,0.1157,716.46
1789234285233,2026-09-12T17:31:25Z,QQQ,perp,bid,5.0,4141.09,0.1157,716.46
1789234285233,2026-09-12T17:31:25Z,QQQ,perp,ask,1.0,356022.71,0.2462,716.47
1789234285233,2026-09-12T17:31:25Z,QQQ,perp,ask,5.0,356022.71,0.2462,716.47
1789234285233,2026-09-12T17:31:25Z,SOXL,perp,bid,1.0,176729.59,0.822,122.71
1789234285233,2026-09-12T17:31:25Z,SOXL,perp,bid,5.0,419090.81,2.0354,122.71
1789234285233,2026-09-12T17:31:25Z,SOXL,perp,ask,1.0,17064.71,0.2893,122.72
1789234285233,2026-09-12T17:31:25Z,SOXL,perp,ask,5.0,296398.54,2.3704,122.72
1789234285233,2026-09-12T17:31:25Z,SPY,perp,bid,1.0,26814.23,0.8884,765.97
1789234285233,2026-09-12T17:31:25Z,SPY,perp,bid,5.0,111973.54,1.0071,765.97
1789234285233,2026-09-12T17:31:25Z,SPY,perp,ask,1.0,2522722.72,0.2055,765.98
1789234285233,2026-09-12T17:31:25Z,SPY,perp,ask,5.0,2522722.72,0.2055,765.98
1789234285233,2026-09-12T17:31:25Z,TSLA,perp,bid,1.0,523.41,0.6018,366.04
1789234285233,2026-09-12T17:31:25Z,TSLA,perp,bid,5.0,3517.2,1.2523,366.04
1789234285233,2026-09-12T17:31:25Z,TSLA,perp,ask,1.0,226885.0,0.963,366.05
1789234285233,2026-09-12T17:31:25Z,TSLA,perp,ask,5.0,226885.0,0.963,366.05
1789234315238,2026-09-12T17:31:55Z,AAPL,perp,bid,1.0,176427.53,0.4377,333.69
1789234315238,2026-09-12T17:31:55Z,AAPL,perp,bid,5.0,176427.53,0.4377,333.69
1789234315238,2026-09-12T17:31:55Z,AAPL,perp,ask,1.0,440.52,0.7764,333.7
1789234315238,2026-09-12T17:31:55Z,AAPL,perp,ask,5.0,167505.76,1.4969,333.7
1789234315238,2026-09-12T17:31:55Z,GOOGL,perp,bid,1.0,4257.54,0.9399,339.82
1789234315238,2026-09-12T17:31:55Z,GOOGL,perp,bid,5.0,14698.37,1.5265,339.82
1789234315238,2026-09-12T17:31:55Z,GOOGL,perp,ask,1.0,253992.12,0.2056,339.85
1789234315238,2026-09-12T17:31:55Z,GOOGL,perp,ask,5.0,253992.12,0.2056,339.85
1789234315238,2026-09-12T17:31:55Z,HOOD,perp,bid,1.0,10106.61,0.1722,112.41
1789234315238,2026-09-12T17:31:55Z,HOOD,perp,bid,5.0,30932.95,2.5542,112.41
1789234315238,2026-09-12T17:31:55Z,HOOD,perp,ask,1.0,877.04,0.9328,112.43
1789234315238,2026-09-12T17:31:55Z,HOOD,perp,ask,5.0,74614.05,3.2995,112.43
1789234315238,2026-09-12T17:31:55Z,META,perp,bid,1.0,4502.74,0.9902,649.81
1789234315238,2026-09-12T17:31:55Z,META,perp,bid,5.0,7179.5,1.2569,649.81
1789234315238,2026-09-12T17:31:55Z,META,perp,ask,1.0,58.49,0.1368,649.86
1789234315238,2026-09-12T17:31:55Z,META,perp,ask,5.0,40451.96,1.1546,649.86
1789234315238,2026-09-12T17:31:55Z,MRVL,perp,bid,1.0,47.49,0.0,237.43
1789234315238,2026-09-12T17:31:55Z,MRVL,perp,bid,5.0,22859.62,3.1753,237.43
1789234315238,2026-09-12T17:31:55Z,MRVL,perp,ask,1.0,195249.9,0.5179,237.44
1789234315238,2026-09-12T17:31:55Z,MRVL,perp,ask,5.0,195249.9,0.5179,237.44
1789234315238,2026-09-12T17:31:55Z,NVDA,perp,bid,1.0,25859.02,0.9564,219.5
1789234315238,2026-09-12T17:31:55Z,NVDA,perp,bid,5.0,30559.85,1.0896,219.5
1789234315238,2026-09-12T17:31:55Z,NVDA,perp,ask,1.0,267112.07,0.3784,219.51
1789234315238,2026-09-12T17:31:55Z,NVDA,perp,ask,5.0,267112.07,0.3784,219.51
1789234315238,2026-09-12T17:31:55Z,QQQ,perp,bid,1.0,4112.43,0.1145,716.46
1789234315238,2026-09-12T17:31:55Z,QQQ,perp,bid,5.0,4112.43,0.1145,716.46
1789234315238,2026-09-12T17:31:55Z,QQQ,perp,ask,1.0,241660.56,0.0992,716.47
1789234315238,2026-09-12T17:31:55Z,QQQ,perp,ask,5.0,241660.56,0.0992,716.47
1789234315238,2026-09-12T17:31:55Z,SOXL,perp,bid,1.0,730.24,0.0,122.73
1789234315238,2026-09-12T17:31:55Z,SOXL,perp,bid,5.0,286949.41,3.0172,122.73
1789234315238,2026-09-12T17:31:55Z,SOXL,perp,ask,1.0,307586.9,0.9329,122.74
1789234315238,2026-09-12T17:31:55Z,SOXL,perp,ask,5.0,360895.52,1.2764,122.74
1789234315238,2026-09-12T17:31:55Z,SPY,perp,bid,1.0,26814.23,0.8884,765.97
1789234315238,2026-09-12T17:31:55Z,SPY,perp,bid,5.0,111973.54,1.0071,765.97
1789234315238,2026-09-12T17:31:55Z,SPY,perp,ask,1.0,2522722.72,0.2055,765.98
1789234315238,2026-09-12T17:31:55Z,SPY,perp,ask,5.0,2522722.72,0.2055,765.98
1789234315238,2026-09-12T17:31:55Z,TSLA,perp,bid,1.0,523.41,0.6018,366.04
1789234315238,2026-09-12T17:31:55Z,TSLA,perp,bid,5.0,3517.2,1.2523,366.04
1789234315238,2026-09-12T17:31:55Z,TSLA,perp,ask,1.0,174078.07,0.5924,366.05
1789234315238,2026-09-12T17:31:55Z,TSLA,perp,ask,5.0,174078.07,0.5924,366.05
1789234345251,2026-09-12T17:32:25Z,AAPL,perp,bid,1.0,176427.53,0.4377,333.69
1789234345251,2026-09-12T17:32:25Z,AAPL,perp,bid,5.0,176427.53,0.4377,333.69
1789234345251,2026-09-12T17:32:25Z,AAPL,perp,ask,1.0,440.52,0.7764,333.7
1789234345251,2026-09-12T17:32:25Z,AAPL,perp,ask,5.0,167505.76,1.4969,333.7
1789234345251,2026-09-12T17:32:25Z,GOOGL,perp,bid,1.0,4067.27,0.919,339.82
1789234345251,2026-09-12T17:32:25Z,GOOGL,perp,bid,5.0,13781.01,1.5158,339.82
1789234345251,2026-09-12T17:32:25Z,GOOGL,perp,ask,1.0,319290.29,0.464,339.85
1789234345251,2026-09-12T17:32:25Z,GOOGL,perp,ask,5.0,319290.29,0.464,339.85
1789234345251,2026-09-12T17:32:25Z,HOOD,perp,bid,1.0,10106.61,0.1722,112.41
1789234345251,2026-09-12T17:32:25Z,HOOD,perp,bid,5.0,30932.95,2.5542,112.41
1789234345251,2026-09-12T17:32:25Z,HOOD,perp,ask,1.0,922.01,0.8873,112.43
1789234345251,2026-09-12T17:32:25Z,HOOD,perp,ask,5.0,74659.02,3.2975,112.43
1789234345251,2026-09-12T17:32:25Z,META,perp,bid,1.0,4502.74,0.9902,649.81
1789234345251,2026-09-12T17:32:25Z,META,perp,bid,5.0,7179.5,1.2569,649.81
1789234345251,2026-09-12T17:32:25Z,META,perp,ask,1.0,58.49,0.1368,649.86
1789234345251,2026-09-12T17:32:25Z,META,perp,ask,5.0,40451.96,1.1546,649.86
1789234345251,2026-09-12T17:32:25Z,MRVL,perp,bid,1.0,47.49,0.0,237.43
1789234345251,2026-09-12T17:32:25Z,MRVL,perp,bid,5.0,21670.56,3.1365,237.43
1789234345251,2026-09-12T17:32:25Z,MRVL,perp,ask,1.0,195249.9,0.5179,237.44
1789234345251,2026-09-12T17:32:25Z,MRVL,perp,ask,5.0,195249.9,0.5179,237.44
1789234345251,2026-09-12T17:32:25Z,NVDA,perp,bid,1.0,26098.25,0.9559,219.5
1789234345251,2026-09-12T17:32:25Z,NVDA,perp,bid,5.0,30799.08,1.0882,219.5
1789234345251,2026-09-12T17:32:25Z,NVDA,perp,ask,1.0,267112.08,0.3788,219.51
1789234345251,2026-09-12T17:32:25Z,NVDA,perp,ask,5.0,267112.08,0.3788,219.51
1789234345251,2026-09-12T17:32:25Z,QQQ,perp,bid,1.0,3947.63,0.1639,716.46
1789234345251,2026-09-12T17:32:25Z,QQQ,perp,bid,5.0,3947.63,0.1639,716.46
1789234345251,2026-09-12T17:32:25Z,QQQ,perp,ask,1.0,294572.17,0.0913,716.47
1789234345251,2026-09-12T17:32:25Z,QQQ,perp,ask,5.0,294572.17,0.0913,716.47
1789234345251,2026-09-12T17:32:25Z,SOXL,perp,bid,1.0,1256.71,0.3334,122.73
1789234345251,2026-09-12T17:32:25Z,SOXL,perp,bid,5.0,185810.89,2.4367,122.73
1789234345251,2026-09-12T17:32:25Z,SOXL,perp,ask,1.0,306704.33,0.9332,122.74
1789234345251,2026-09-12T17:32:25Z,SOXL,perp,ask,5.0,360677.19,1.2812,122.74
1789234345251,2026-09-12T17:32:25Z,SPY,perp,bid,1.0,26814.23,0.8884,765.97
1789234345251,2026-09-12T17:32:25Z,SPY,perp,bid,5.0,111973.54,1.0071,765.97
1789234345251,2026-09-12T17:32:25Z,SPY,perp,ask,1.0,2095147.94,0.0055,765.98
1789234345251,2026-09-12T17:32:25Z,SPY,perp,ask,5.0,2095147.94,0.0055,765.98
1789234345251,2026-09-12T17:32:25Z,TSLA,perp,bid,1.0,523.41,0.6018,366.04
1789234345251,2026-09-12T17:32:25Z,TSLA,perp,bid,5.0,3517.2,1.2523,366.04
1789234345251,2026-09-12T17:32:25Z,TSLA,perp,ask,1.0,174206.21,0.5934,366.05
1789234345251,2026-09-12T17:32:25Z,TSLA,perp,ask,5.0,174206.21,0.5934,366.05
1789234375265,2026-09-12T17:32:55Z,AAPL,perp,bid,1.0,176427.51,0.4384,333.69
1789234375265,2026-09-12T17:32:55Z,AAPL,perp,bid,5.0,176427.51,0.4384,333.69
1789234375265,2026-09-12T17:32:55Z,AAPL,perp,ask,1.0,440.51,0.5449,333.7
1789234375265,2026-09-12T17:32:55Z,AAPL,perp,ask,5.0,167555.82,1.4964,333.7
1789234375265,2026-09-12T17:32:55Z,GOOGL,perp,bid,1.0,4247.37,0.8974,339.82
1789234375265,2026-09-12T17:32:55Z,GOOGL,perp,bid,5.0,4247.37,0.8974,339.82
1789234375265,2026-09-12T17:32:55Z,GOOGL,perp,ask,1.0,319140.76,0.4641,339.85
1789234375265,2026-09-12T17:32:55Z,GOOGL,perp,ask,5.0,319140.76,0.4641,339.85
1789234375265,2026-09-12T17:32:55Z,HOOD,perp,bid,1.0,10104.36,0.172,112.41
1789234375265,2026-09-12T17:32:55Z,HOOD,perp,bid,5.0,30930.7,2.5543,112.41
1789234375265,2026-09-12T17:32:55Z,HOOD,perp,ask,1.0,878.15,0.8427,112.43
1789234375265,2026-09-12T17:32:55Z,HOOD,perp,ask,5.0,75368.61,3.2872,112.43
1789234375265,2026-09-12T17:32:55Z,META,perp,bid,1.0,6958.6,0.7816,649.78
1789234375265,2026-09-12T17:32:55Z,META,perp,bid,5.0,82386.45,1.475,649.78
1789234375265,2026-09-12T17:32:55Z,META,perp,ask,1.0,64.99,0.1385,649.86
1789234375265,2026-09-12T17:32:55Z,META,perp,ask,5.0,40237.47,1.1524,649.86
1789234375265,2026-09-12T17:32:55Z,MRVL,perp,bid,1.0,47.48,0.0,237.41
1789234375265,2026-09-12T17:32:55Z,MRVL,perp,bid,5.0,21930.83,2.6678,237.41
1789234375265,2026-09-12T17:32:55Z,MRVL,perp,ask,1.0,166811.23,0.5657,237.42
1789234375265,2026-09-12T17:32:55Z,MRVL,perp,ask,5.0,166811.23,0.5657,237.42
1789234375265,2026-09-12T17:32:55Z,NVDA,perp,bid,1.0,32616.22,0.4325,219.47
1789234375265,2026-09-12T17:32:55Z,NVDA,perp,bid,5.0,32616.22,0.4325,219.47
1789234375265,2026-09-12T17:32:55Z,NVDA,perp,ask,1.0,11119.34,0.4362,219.48
1789234375265,2026-09-12T17:32:55Z,NVDA,perp,ask,5.0,215748.49,1.5099,219.48
1789234375265,2026-09-12T17:32:55Z,QQQ,perp,bid,1.0,4026.46,0.1205,716.46
1789234375265,2026-09-12T17:32:55Z,QQQ,perp,bid,5.0,4026.46,0.1205,716.46
1789234375265,2026-09-12T17:32:55Z,QQQ,perp,ask,1.0,241897.01,0.0994,716.47
1789234375265,2026-09-12T17:32:55Z,QQQ,perp,ask,5.0,241897.01,0.0994,716.47
1789234375265,2026-09-12T17:32:55Z,SOXL,perp,bid,1.0,190391.55,0.6059,122.65
1789234375265,2026-09-12T17:32:55Z,SOXL,perp,bid,5.0,423315.68,1.6456,122.65
1789234375265,2026-09-12T17:32:55Z,SOXL,perp,ask,1.0,12515.08,0.0627,122.66
1789234375265,2026-09-12T17:32:55Z,SOXL,perp,ask,5.0,225135.73,2.2635,122.66
1789234375265,2026-09-12T17:32:55Z,SPY,perp,bid,1.0,26599.76,0.8956,765.97
1789234375265,2026-09-12T17:32:55Z,SPY,perp,bid,5.0,111713.11,1.009,765.97
1789234375265,2026-09-12T17:32:55Z,SPY,perp,ask,1.0,2094987.07,0.0054,765.98
1789234375265,2026-09-12T17:32:55Z,SPY,perp,ask,5.0,2094987.07,0.0054,765.98
1789234375265,2026-09-12T17:32:55Z,TSLA,perp,bid,1.0,61100.51,0.8472,365.99
1789234375265,2026-09-12T17:32:55Z,TSLA,perp,bid,5.0,61100.51,0.8472,365.99
1789234375265,2026-09-12T17:32:55Z,TSLA,perp,ask,1.0,163569.82,0.4938,366.0
1789234375265,2026-09-12T17:32:55Z,TSLA,perp,ask,5.0,163569.82,0.4938,366.0
1789234405266,2026-09-12T17:33:25Z,AAPL,perp,bid,1.0,174021.61,0.4443,333.69
1789234405266,2026-09-12T17:33:25Z,AAPL,perp,bid,5.0,174021.61,0.4443,333.69
1789234405266,2026-09-12T17:33:25Z,AAPL,perp,ask,1.0,440.51,0.5449,333.7
1789234405266,2026-09-12T17:33:25Z,AAPL,perp,ask,5.0,167555.82,1.4964,333.7
1789234405266,2026-09-12T17:33:25Z,GOOGL,perp,bid,1.0,16011.76,0.8763,339.91
1789234405266,2026-09-12T17:33:25Z,GOOGL,perp,bid,5.0,16011.76,0.8763,339.91
1789234405266,2026-09-12T17:33:25Z,GOOGL,perp,ask,1.0,93764.59,0.25,339.94
1789234405266,2026-09-12T17:33:25Z,GOOGL,perp,ask,5.0,93764.59,0.25,339.94
1789234405266,2026-09-12T17:33:25Z,HOOD,perp,bid,1.0,10104.36,0.172,112.41
1789234405266,2026-09-12T17:33:25Z,HOOD,perp,bid,5.0,30930.7,2.5543,112.41
1789234405266,2026-09-12T17:33:25Z,HOOD,perp,ask,1.0,878.15,0.8427,112.43
1789234405266,2026-09-12T17:33:25Z,HOOD,perp,ask,5.0,75368.61,3.2872,112.43
1789234405266,2026-09-12T17:33:25Z,META,perp,bid,1.0,7828.42,0.8977,649.72
1789234405266,2026-09-12T17:33:25Z,META,perp,bid,5.0,10056.59,1.0739,649.72
1789234405266,2026-09-12T17:33:25Z,META,perp,ask,1.0,20515.44,0.9213,649.78
1789234405266,2026-09-12T17:33:25Z,META,perp,ask,5.0,39589.13,1.1458,649.78
1789234405266,2026-09-12T17:33:25Z,MRVL,perp,bid,1.0,56.98,0.0,237.43
1789234405266,2026-09-12T17:33:25Z,MRVL,perp,bid,5.0,24281.82,2.9946,237.43
1789234405266,2026-09-12T17:33:25Z,MRVL,perp,ask,1.0,192409.84,0.5834,237.45
1789234405266,2026-09-12T17:33:25Z,MRVL,perp,ask,5.0,192409.84,0.5834,237.45
1789234405266,2026-09-12T17:33:25Z,NVDA,perp,bid,1.0,32616.22,0.4325,219.47
1789234405266,2026-09-12T17:33:25Z,NVDA,perp,bid,5.0,32616.22,0.4325,219.47
1789234405266,2026-09-12T17:33:25Z,NVDA,perp,ask,1.0,11150.07,0.4362,219.48
1789234405266,2026-09-12T17:33:25Z,NVDA,perp,ask,5.0,215779.22,1.5098,219.48
1789234405266,2026-09-12T17:33:25Z,QQQ,perp,bid,1.0,4026.46,0.1205,716.46
1789234405266,2026-09-12T17:33:25Z,QQQ,perp,bid,5.0,4026.46,0.1205,716.46
1789234405266,2026-09-12T17:33:25Z,QQQ,perp,ask,1.0,241897.01,0.0994,716.47
1789234405266,2026-09-12T17:33:25Z,QQQ,perp,ask,5.0,241897.01,0.0994,716.47
1789234405266,2026-09-12T17:33:25Z,SOXL,perp,bid,1.0,191457.22,0.6108,122.65
1789234405266,2026-09-12T17:33:25Z,SOXL,perp,bid,5.0,422435.37,1.6415,122.65
1789234405266,2026-09-12T17:33:25Z,SOXL,perp,ask,1.0,11701.87,0.0933,122.66
1789234405266,2026-09-12T17:33:25Z,SOXL,perp,ask,5.0,221973.92,2.2572,122.66
1789234405266,2026-09-12T17:33:25Z,SPY,perp,bid,1.0,27756.25,0.9025,765.97
1789234405266,2026-09-12T17:33:25Z,SPY,perp,bid,5.0,27756.25,0.9025,765.97
1789234405266,2026-09-12T17:33:25Z,SPY,perp,ask,1.0,2526705.81,0.2052,765.98
1789234405266,2026-09-12T17:33:25Z,SPY,perp,ask,5.0,2526705.81,0.2052,765.98
1789234405266,2026-09-12T17:33:25Z,TSLA,perp,bid,1.0,11150.88,0.4753,366.1
1789234405266,2026-09-12T17:33:25Z,TSLA,perp,bid,5.0,11150.88,0.4753,366.1
1789234405266,2026-09-12T17:33:25Z,TSLA,perp,ask,1.0,501.62,0.2033,366.14
1789234405266,2026-09-12T17:33:25Z,TSLA,perp,ask,5.0,113904.55,1.4667,366.14
1789234435281,2026-09-12T17:33:55Z,AAPL,perp,bid,1.0,174021.61,0.4443,333.69
1789234435281,2026-09-12T17:33:55Z,AAPL,perp,bid,5.0,174021.61,0.4443,333.69
1789234435281,2026-09-12T17:33:55Z,AAPL,perp,ask,1.0,440.51,0.5449,333.7
1789234435281,2026-09-12T17:33:55Z,AAPL,perp,ask,5.0,167555.82,1.4964,333.7
1789234435281,2026-09-12T17:33:55Z,GOOGL,perp,bid,1.0,16824.96,0.6394,339.92
1789234435281,2026-09-12T17:33:55Z,GOOGL,perp,bid,5.0,16824.96,0.6394,339.92
1789234435281,2026-09-12T17:33:55Z,GOOGL,perp,ask,1.0,78414.61,0.2229,339.95
1789234435281,2026-09-12T17:33:55Z,GOOGL,perp,ask,5.0,78414.61,0.2229,339.95
1789234435281,2026-09-12T17:33:55Z,HOOD,perp,bid,1.0,10104.36,0.172,112.41
1789234435281,2026-09-12T17:33:55Z,HOOD,perp,bid,5.0,39836.61,2.9128,112.41
1789234435281,2026-09-12T17:33:55Z,HOOD,perp,ask,1.0,1202.02,0.2737,112.44
1789234435281,2026-09-12T17:33:55Z,HOOD,perp,ask,5.0,118451.8,3.1028,112.44
1789234435281,2026-09-12T17:33:55Z,META,perp,bid,1.0,7828.42,0.8977,649.72
1789234435281,2026-09-12T17:33:55Z,META,perp,bid,5.0,10270.96,1.0868,649.72
1789234435281,2026-09-12T17:33:55Z,META,perp,ask,1.0,20515.44,0.9213,649.78
1789234435281,2026-09-12T17:33:55Z,META,perp,ask,5.0,39589.13,1.1458,649.78
1789234435281,2026-09-12T17:33:55Z,MRVL,perp,bid,1.0,94.96,0.6318,237.42
1789234435281,2026-09-12T17:33:55Z,MRVL,perp,bid,5.0,24318.88,2.9498,237.42
1789234435281,2026-09-12T17:33:55Z,MRVL,perp,ask,1.0,192037.68,0.5947,237.43
1789234435281,2026-09-12T17:33:55Z,MRVL,perp,ask,5.0,192037.68,0.5947,237.43
1789234435281,2026-09-12T17:33:55Z,NVDA,perp,bid,1.0,33065.68,0.5627,219.47
1789234435281,2026-09-12T17:33:55Z,NVDA,perp,bid,5.0,33065.68,0.5627,219.47
1789234435281,2026-09-12T17:33:55Z,NVDA,perp,ask,1.0,166531.17,0.9658,219.48
1789234435281,2026-09-12T17:33:55Z,NVDA,perp,ask,5.0,256999.75,1.2674,219.48
1789234435281,2026-09-12T17:33:55Z,QQQ,perp,bid,1.0,4026.46,0.1205,716.46
1789234435281,2026-09-12T17:33:55Z,QQQ,perp,bid,5.0,4026.46,0.1205,716.46
1789234435281,2026-09-12T17:33:55Z,QQQ,perp,ask,1.0,241897.01,0.0994,716.47
1789234435281,2026-09-12T17:33:55Z,QQQ,perp,ask,5.0,241897.01,0.0994,716.47
1789234435281,2026-09-12T17:33:55Z,SOXL,perp,bid,1.0,1192.96,0.3202,122.61
1789234435281,2026-09-12T17:33:55Z,SOXL,perp,bid,5.0,140012.48,2.507,122.61
1789234435281,2026-09-12T17:33:55Z,SOXL,perp,ask,1.0,67981.79,0.5465,122.62
1789234435281,2026-09-12T17:33:55Z,SOXL,perp,ask,5.0,285791.66,2.1456,122.62
1789234435281,2026-09-12T17:33:55Z,SPY,perp,bid,1.0,27970.72,0.8956,765.97
1789234435281,2026-09-12T17:33:55Z,SPY,perp,bid,5.0,27970.72,0.8956,765.97
1789234435281,2026-09-12T17:33:55Z,SPY,perp,ask,1.0,2526705.81,0.2052,765.98
1789234435281,2026-09-12T17:33:55Z,SPY,perp,ask,5.0,2526705.81,0.2052,765.98
1789234435281,2026-09-12T17:33:55Z,TSLA,perp,bid,1.0,13292.66,0.5999,366.11
1789234435281,2026-09-12T17:33:55Z,TSLA,perp,bid,5.0,13292.66,0.5999,366.11
1789234435281,2026-09-12T17:33:55Z,TSLA,perp,ask,1.0,373.46,0.0348,366.14
1789234435281,2026-09-12T17:33:55Z,TSLA,perp,ask,5.0,216442.83,1.4841,366.14
1789234465281,2026-09-12T17:34:25Z,AAPL,perp,bid,1.0,174021.61,0.4443,333.69
1789234465281,2026-09-12T17:34:25Z,AAPL,perp,bid,5.0,174021.61,0.4443,333.69
1789234465281,2026-09-12T17:34:25Z,AAPL,perp,ask,1.0,440.51,0.5449,333.7
1789234465281,2026-09-12T17:34:25Z,AAPL,perp,ask,5.0,167555.82,1.4964,333.7
1789234465281,2026-09-12T17:34:25Z,GOOGL,perp,bid,1.0,10336.86,0.6896,339.94
1789234465281,2026-09-12T17:34:25Z,GOOGL,perp,bid,5.0,10336.86,0.6896,339.94
1789234465281,2026-09-12T17:34:25Z,GOOGL,perp,ask,1.0,59229.55,0.0109,339.95
1789234465281,2026-09-12T17:34:25Z,GOOGL,perp,ask,5.0,59229.55,0.0109,339.95
1789234465281,2026-09-12T17:34:25Z,HOOD,perp,bid,1.0,10104.36,0.172,112.41
1789234465281,2026-09-12T17:34:25Z,HOOD,perp,bid,5.0,39836.61,2.9128,112.41
1789234465281,2026-09-12T17:34:25Z,HOOD,perp,ask,1.0,9082.24,0.8531,112.45
1789234465281,2026-09-12T17:34:25Z,HOOD,perp,ask,5.0,125943.5,2.4607,112.45
1789234465281,2026-09-12T17:34:25Z,META,perp,bid,1.0,2280.52,0.7673,649.77
1789234465281,2026-09-12T17:34:25Z,META,perp,bid,5.0,5632.71,1.413,649.77
1789234465281,2026-09-12T17:34:25Z,META,perp,ask,1.0,39589.13,0.9916,649.79
1789234465281,2026-09-12T17:34:25Z,META,perp,ask,5.0,39589.13,0.9916,649.79
1789234465281,2026-09-12T17:34:25Z,MRVL,perp,bid,1.0,47.48,0.0,237.39
1789234465281,2026-09-12T17:34:25Z,MRVL,perp,bid,5.0,34992.4,2.3942,237.39
1789234465281,2026-09-12T17:34:25Z,MRVL,perp,ask,1.0,103228.02,0.6689,237.41
1789234465281,2026-09-12T17:34:25Z,MRVL,perp,ask,5.0,166515.57,1.055,237.41
1789234465281,2026-09-12T17:34:25Z,NVDA,perp,bid,1.0,33061.27,0.5696,219.47
1789234465281,2026-09-12T17:34:25Z,NVDA,perp,bid,5.0,33061.27,0.5696,219.47
1789234465281,2026-09-12T17:34:25Z,NVDA,perp,ask,1.0,166393.03,0.9749,219.48
1789234465281,2026-09-12T17:34:25Z,NVDA,perp,ask,5.0,255500.59,1.2705,219.48
1789234465281,2026-09-12T17:34:25Z,QQQ,perp,bid,1.0,4026.46,0.1205,716.46
1789234465281,2026-09-12T17:34:25Z,QQQ,perp,bid,5.0,4026.46,0.1205,716.46
1789234465281,2026-09-12T17:34:25Z,QQQ,perp,ask,1.0,241918.5,0.0994,716.47
