ts_ms,ts_utc,base,session,route,dev_bp,info_bp,resid_bp,spot_sp_bp,perp_sp_bp
1789262709024,2026-09-13T01:25:09Z,GOOGL,closed,in_house,5.8781,6.2695,-0.3914,4.9964,0.2937
1789262709024,2026-09-13T01:25:09Z,HOOD,closed,in_house,-29.0438,-28.756,-0.2878,84.0036,2.6888
1789262709024,2026-09-13T01:25:09Z,META,closed,in_house,25.4528,20.2393,5.2134,26.5326,0.6155
1789262709024,2026-09-13T01:25:09Z,MRVL,closed,in_house,-8.7641,-20.6185,11.8545,3.4201,0.4279
1789262709024,2026-09-13T01:25:09Z,NVDA,closed,in_house,-50.4014,-50.5363,0.1349,0.9122,0.4584
1789262709024,2026-09-13T01:25:09Z,QQQ,closed,in_house,0.4899,3.6259,-3.136,16.515,0.14
1789262709024,2026-09-13T01:25:09Z,SOXL,closed,in_house,-51.5232,-78.0541,26.5309,0.8178,0.8221
1789262709024,2026-09-13T01:25:09Z,SPY,closed,in_house,4.9018,7.207,-2.3052,18.0385,0.1306
1789262709024,2026-09-13T01:25:09Z,TSLA,closed,in_house,23.1497,20.6518,2.498,4.0852,0.2717
1789262769034,2026-09-13T01:26:09Z,AAPL,closed,in_house,35.9528,35.2058,0.7471,25.874,0.2998
1789262769034,2026-09-13T01:26:09Z,GOOGL,closed,in_house,5.7312,6.2321,-0.501,4.9964,0.5875
1789262769034,2026-09-13T01:26:09Z,HOOD,closed,in_house,-29.0438,-28.8166,-0.2272,84.0036,2.6888
1789262769034,2026-09-13T01:26:09Z,META,closed,in_house,25.4528,20.3883,5.0644,26.5326,0.6155
1789262769034,2026-09-13T01:26:09Z,MRVL,closed,in_house,-8.7641,-20.5062,11.7422,3.4201,1.2837
1789262769034,2026-09-13T01:26:09Z,NVDA,closed,in_house,-50.4014,-50.8224,0.421,0.9122,0.4584
1789262769034,2026-09-13T01:26:09Z,QQQ,closed,in_house,0.4899,3.5784,-3.0886,16.515,0.14
1789262769034,2026-09-13T01:26:09Z,SOXL,closed,in_house,-50.7054,-77.4719,26.7666,0.8178,0.822
1789262769034,2026-09-13T01:26:09Z,SPY,closed,in_house,4.9018,7.1206,-2.2188,18.0385,0.1306
1789262769034,2026-09-13T01:26:09Z,TSLA,closed,in_house,23.1497,20.7833,2.3664,4.0852,0.2717
1789262829044,2026-09-13T01:27:09Z,AAPL,closed,in_house,35.9528,35.2823,0.6706,25.874,0.2998
1789262829044,2026-09-13T01:27:09Z,GOOGL,closed,in_house,6.6129,6.1923,0.4206,4.9964,0.5874
1789262829044,2026-09-13T01:27:09Z,HOOD,closed,in_house,-27.7033,-28.915,1.2117,84.0036,1.7923
1789262829044,2026-09-13T01:27:09Z,META,closed,in_house,24.99,20.5374,4.4526,26.5326,1.5387
1789262829044,2026-09-13T01:27:09Z,MRVL,closed,in_house,-8.7641,-20.3685,11.6045,3.4201,0.4279
1789262829044,2026-09-13T01:27:09Z,NVDA,closed,in_house,-50.4014,-51.1084,0.707,0.9122,0.4584
1789262829044,2026-09-13T01:27:09Z,QQQ,closed,in_house,0.6298,3.5239,-2.894,16.515,0.1399
1789262829044,2026-09-13T01:27:09Z,SOXL,closed,in_house,-52.341,-76.8898,24.5487,0.8178,0.8221
1789262829044,2026-09-13T01:27:09Z,SPY,closed,in_house,4.9018,7.0342,-2.1324,18.0385,0.1306
1789262829044,2026-09-13T01:27:09Z,TSLA,closed,in_house,23.1497,20.9148,2.2349,4.0852,0.2717
1789262889051,2026-09-13T01:28:09Z,AAPL,closed,in_house,35.3511,35.3588,-0.0076,25.874,0.2998
1789262889051,2026-09-13T01:28:09Z,GOOGL,closed,in_house,8.0823,6.1674,1.9149,5.2902,0.2937
1789262889051,2026-09-13T01:28:09Z,HOOD,closed,in_house,-28.597,-29.0286,0.4317,84.0036,1.7924
1789262889051,2026-09-13T01:28:09Z,META,closed,in_house,25.3756,20.6472,4.7284,26.5326,0.7693
1789262889051,2026-09-13T01:28:09Z,MRVL,closed,in_house,-8.3365,-20.2526,11.9161,3.4201,0.4279
1789262889051,2026-09-13T01:28:09Z,NVDA,closed,in_house,-51.7698,-51.3945,-0.3752,0.9122,0.4585
1789262889051,2026-09-13T01:28:09Z,QQQ,closed,in_house,0.2099,3.4717,-3.2617,16.515,0.14
1789262889051,2026-09-13T01:28:09Z,SOXL,closed,in_house,-45.7984,-76.3353,30.5369,0.8178,0.8216
1789262889051,2026-09-13T01:28:09Z,SPY,closed,in_house,4.5096,6.9544,-2.4448,18.0385,0.1307
1789262889051,2026-09-13T01:28:09Z,TSLA,closed,in_house,20.1539,21.0464,-0.8925,4.0852,0.8154
1789262949064,2026-09-13T01:29:09Z,AAPL,closed,in_house,35.3511,35.425,-0.0739,25.874,0.2998
1789262949064,2026-09-13T01:29:09Z,GOOGL,closed,in_house,8.6701,6.2097,2.4604,5.2902,0.8809
1789262949064,2026-09-13T01:29:09Z,HOOD,closed,in_house,-29.0438,-29.1347,0.0909,84.0036,0.8963
1789262949064,2026-09-13T01:29:09Z,META,closed,in_house,25.3756,20.7648,4.6108,26.5326,0.7693
1789262949064,2026-09-13T01:29:09Z,MRVL,closed,in_house,-8.7641,-20.1041,11.34,3.4201,0.4279
1789262949064,2026-09-13T01:29:09Z,NVDA,closed,in_house,-51.7698,-51.7038,-0.066,0.9122,0.4585
1789262949064,2026-09-13T01:29:09Z,QQQ,closed,in_house,-0.2099,3.4029,-3.6128,16.515,0.14
1789262949064,2026-09-13T01:29:09Z,SOXL,closed,in_house,-47.4341,-75.5868,28.1527,0.8178,0.8217
1789262949064,2026-09-13T01:29:09Z,SPY,closed,in_house,4.2482,6.868,-2.6198,18.0385,0.1307
1789262949064,2026-09-13T01:29:09Z,TSLA,closed,in_house,20.1539,21.1271,-0.9732,4.0852,0.8154
1789263009074,2026-09-13T01:30:09Z,AAPL,closed,in_house,35.3511,35.4964,-0.1453,25.874,0.2998
1789263009074,2026-09-13T01:30:09Z,GOOGL,closed,in_house,8.964,6.262,2.702,7.0536,0.2936
1789263009074,2026-09-13T01:30:09Z,HOOD,closed,in_house,-29.4906,-29.1498,-0.3408,84.0036,3.5852
1789263009074,2026-09-13T01:30:09Z,META,closed,in_house,25.5299,20.8825,4.6474,26.5326,0.4616
1789263009074,2026-09-13T01:30:09Z,MRVL,closed,in_house,-11.7567,-19.97,8.2134,3.4201,0.428
1789263009074,2026-09-13T01:30:09Z,NVDA,closed,in_house,-51.9966,-51.6032,-0.3934,1.3683,0.4585
1789263009074,2026-09-13T01:30:09Z,QQQ,closed,in_house,-0.2099,3.3365,-3.5464,16.515,0.14
1789263009074,2026-09-13T01:30:09Z,SOXL,closed,in_house,-47.4341,-74.8244,27.3903,0.8178,0.8217
1789263009074,2026-09-13T01:30:09Z,SPY,closed,in_house,4.2482,6.7838,-2.5356,18.0385,0.1307
1789263009074,2026-09-13T01:30:09Z,TSLA,closed,in_house,18.5198,21.194,-2.6743,4.0852,0.2718
1789263069083,2026-09-13T01:31:09Z,AAPL,closed,in_house,36.106,35.5474,0.5585,27.3804,0.2998
1789263069083,2026-09-13T01:31:09Z,GOOGL,closed,in_house,8.964,6.3193,2.6447,7.0536,0.2936
1789263069083,2026-09-13T01:31:09Z,HOOD,closed,in_house,-29.9374,-29.1498,-0.7876,84.0036,2.689
1789263069083,2026-09-13T01:31:09Z,META,closed,in_house,25.607,21.0028,4.6042,26.5326,0.3077
1789263069083,2026-09-13T01:31:09Z,MRVL,closed,in_house,-13.0392,-19.6222,6.583,3.4201,0.4281
1789263069083,2026-09-13T01:31:09Z,NVDA,closed,in_house,-51.5405,-51.5065,-0.034,1.3683,0.4585
1789263069083,2026-09-13T01:31:09Z,QQQ,closed,in_house,-0.2099,3.2772,-3.4871,16.515,0.14
1789263069083,2026-09-13T01:31:09Z,SOXL,closed,in_house,-48.2519,-74.0481,25.7963,0.8178,0.8218
1789263069083,2026-09-13T01:31:09Z,SPY,closed,in_house,4.2482,6.6996,-2.4514,18.0385,0.1307
1789263069083,2026-09-13T01:31:09Z,TSLA,closed,in_house,18.5198,21.2448,-2.725,4.0852,0.2718
1789263129089,2026-09-13T01:32:09Z,AAPL,closed,in_house,36.106,35.6112,0.4948,27.3804,0.2998
1789263129089,2026-09-13T01:32:09Z,GOOGL,closed,in_house,9.2579,6.379,2.8789,7.0536,0.8809
1789263129089,2026-09-13T01:32:09Z,HOOD,closed,in_house,-29.9374,-29.1498,-0.7876,84.0036,2.689
1789263129089,2026-09-13T01:32:09Z,META,closed,in_house,26.3012,21.1243,5.1768,26.5326,0.7693
1789263129089,2026-09-13T01:32:09Z,MRVL,closed,in_house,-15.1768,-19.0498,3.873,3.4201,1.2845
1789263129089,2026-09-13T01:32:09Z,NVDA,closed,in_house,-49.26,-51.4213,2.1613,1.3683,0.4584
1789263129089,2026-09-13T01:32:09Z,QQQ,closed,in_house,-0.2099,3.2178,-3.4278,16.515,0.14
1789263129089,2026-09-13T01:32:09Z,SOXL,closed,in_house,-49.8875,-73.3135,23.4259,0.8178,0.8219
1789263129089,2026-09-13T01:32:09Z,SPY,closed,in_house,4.2482,6.6154,-2.3672,18.0385,0.1307
1789263129089,2026-09-13T01:32:09Z,TSLA,closed,in_house,18.5198,21.284,-2.7642,4.0852,0.2718
1789263189103,2026-09-13T01:33:09Z,AAPL,closed,in_house,36.106,35.675,0.431,27.3804,0.2998
1789263189103,2026-09-13T01:33:09Z,GOOGL,closed,in_house,9.2579,6.374,2.8839,7.0536,0.2936
1789263189103,2026-09-13T01:33:09Z,HOOD,closed,in_house,-29.0438,-29.1347,0.0909,84.0036,0.8963
1789263189103,2026-09-13T01:33:09Z,META,closed,in_house,26.5326,21.2577,5.2749,26.5326,0.3077
1789263189103,2026-09-13T01:33:09Z,MRVL,closed,in_house,-16.0318,-18.5136,2.4818,3.4201,0.4282
1789263189103,2026-09-13T01:33:09Z,NVDA,closed,in_house,-49.26,-51.2705,2.0106,1.3683,0.4584
1789263189103,2026-09-13T01:33:09Z,QQQ,closed,in_house,-0.2099,3.1585,-3.3685,16.515,0.14
1789263189103,2026-09-13T01:33:09Z,SOXL,closed,in_house,-54.7945,-72.6343,17.8398,0.8178,0.8223
1789263189103,2026-09-13T01:33:09Z,SPY,closed,in_house,4.2482,6.5379,-2.2897,18.0385,0.1307
1789263189103,2026-09-13T01:33:09Z,TSLA,closed,in_house,18.5198,21.3417,-2.8219,4.0852,0.2718
1789263249118,2026-09-13T01:34:09Z,AAPL,closed,in_house,36.106,35.7541,0.3519,27.3804,0.2998
1789263249118,2026-09-13T01:34:09Z,GOOGL,closed,in_house,9.5518,6.369,3.1828,7.0536,0.2936
1789263249118,2026-09-13T01:34:09Z,HOOD,closed,in_house,-27.7033,-29.0741,1.3708,84.0036,1.7923
1789263249118,2026-09-13T01:34:09Z,META,closed,in_house,26.4554,21.4028,5.0526,26.5326,0.4616
1789263249118,2026-09-13T01:34:09Z,MRVL,closed,in_house,-13.4667,-18.1658,4.699,3.4201,0.4281
1789263249118,2026-09-13T01:34:09Z,NVDA,closed,in_house,-49.26,-51.143,1.883,1.3683,0.4584
1789263249118,2026-09-13T01:34:09Z,QQQ,closed,in_house,-0.2099,3.0992,-3.3092,16.515,0.14
1789263249118,2026-09-13T01:34:09Z,SOXL,closed,in_house,-53.1589,-71.9966,18.8378,0.8178,0.8222
1789263249118,2026-09-13T01:34:09Z,SPY,closed,in_house,4.2482,6.4604,-2.2122,18.0385,0.1307
1789263249118,2026-09-13T01:34:09Z,TSLA,closed,in_house,18.1113,21.3994,-3.2881,4.0852,1.0874
1789263309130,2026-09-13T01:35:09Z,AAPL,closed,in_house,35.8051,35.8332,-0.0281,27.3804,0.2998
1789263309130,2026-09-13T01:35:09Z,GOOGL,closed,in_house,9.6988,6.384,3.3148,7.0536,0.5872
1789263309130,2026-09-13T01:35:09Z,HOOD,closed,in_house,-27.7033,-28.9832,1.2799,84.0036,1.7923
1789263309130,2026-09-13T01:35:09Z,META,closed,in_house,25.3756,21.5466,3.829,26.5326,0.1539
1789263309130,2026-09-13T01:35:09Z,MRVL,closed,in_house,-13.8942,-17.7455,3.8513,3.4201,0.4281
1789263309130,2026-09-13T01:35:09Z,NVDA,closed,in_house,-49.26,-51.0154,1.7554,1.3683,0.4584
1789263309130,2026-09-13T01:35:09Z,QQQ,closed,in_house,-0.2099,3.0399,-3.2499,16.515,0.14
1789263309130,2026-09-13T01:35:09Z,SOXL,closed,in_house,-55.6123,-71.3174,15.7051,0.8178,0.8224
1789263309130,2026-09-13T01:35:09Z,SPY,closed,in_house,4.2482,6.3762,-2.128,18.0385,0.1307
1789263309130,2026-09-13T01:35:09Z,TSLA,closed,in_house,18.656,21.4501,-2.7941,4.0852,0.5437
1789263369133,2026-09-13T01:36:09Z,AAPL,closed,in_house,36.4069,35.9072,0.4997,27.3804,0.2998
1789263369133,2026-09-13T01:36:09Z,GOOGL,closed,in_house,9.6988,6.4064,3.2924,7.0536,0.5872
1789263369133,2026-09-13T01:36:09Z,HOOD,closed,in_house,-27.7033,-28.8999,1.1966,84.0036,1.7923
1789263369133,2026-09-13T01:36:09Z,META,closed,in_house,25.4528,21.6721,3.7807,26.5326,0.3077
1789263369133,2026-09-13T01:36:09Z,MRVL,closed,in_house,-13.8942,-17.3433,3.4491,3.4201,0.4281
1789263369133,2026-09-13T01:36:09Z,NVDA,closed,in_house,-49.26,-50.9187,1.6588,1.3683,0.4584
1789263369133,2026-09-13T01:36:09Z,QQQ,closed,in_house,-0.2099,2.9806,-3.1906,16.515,0.14
1789263369133,2026-09-13T01:36:09Z,SOXL,closed,in_house,-49.8875,-70.6659,20.7784,0.8178,0.8219
1789263369133,2026-09-13T01:36:09Z,SPY,closed,in_house,4.2482,6.292,-2.0438,18.0385,0.1307
1789263369133,2026-09-13T01:36:09Z,TSLA,closed,in_house,18.656,21.517,-2.8611,4.0852,0.5437
1789263429144,2026-09-13T01:37:09Z,AAPL,closed,in_house,37.0086,35.9913,1.0173,27.3804,0.2998
1789263429144,2026-09-13T01:37:09Z,GOOGL,closed,in_house,10.2866,6.4288,3.8578,7.0536,0.5872
1789263429144,2026-09-13T01:37:09Z,HOOD,closed,in_house,-27.7033,-28.8317,1.1284,84.0036,1.7923
1789263429144,2026-09-13T01:37:09Z,META,closed,in_house,25.4528,21.7989,3.6538,26.5326,0.3077
1789263429144,2026-09-13T01:37:09Z,MRVL,closed,in_house,-15.3905,-17.0064,1.6159,3.4201,0.8563
1789263429144,2026-09-13T01:37:09Z,NVDA,closed,in_house,-49.26,-50.8375,1.5776,1.3683,0.4584
1789263429144,2026-09-13T01:37:09Z,QQQ,closed,in_house,-0.2099,2.9213,-3.1313,16.515,0.14
1789263429144,2026-09-13T01:37:09Z,SOXL,closed,in_house,-51.5232,-70.0006,18.4774,0.8178,0.8221
1789263429144,2026-09-13T01:37:09Z,SPY,closed,in_house,4.6403,6.2078,-1.5675,18.0385,0.1307
1789263429144,2026-09-13T01:37:09Z,TSLA,closed,in_house,18.656,21.5585,-2.9026,4.0852,0.5437
1789263489155,2026-09-13T01:38:09Z,AAPL,closed,in_house,38.513,36.0653,2.4477,27.3804,0.2997
1789263489155,2026-09-13T01:38:09Z,GOOGL,closed,in_house,11.0213,6.4587,4.5626,7.0536,0.2936
1789263489155,2026-09-13T01:38:09Z,HOOD,closed,in_house,-27.7033,-28.756,1.0527,84.0036,1.7923
1789263489155,2026-09-13T01:38:09Z,META,closed,in_house,25.5299,21.9257,3.6042,26.5326,0.1539
1789263489155,2026-09-13T01:38:09Z,MRVL,closed,in_house,-20.307,-16.6912,-3.6158,3.4201,0.4284
1789263489155,2026-09-13T01:38:09Z,NVDA,closed,in_house,-49.7161,-50.7563,1.0403,1.3683,0.4584
1789263489155,2026-09-13T01:38:09Z,QQQ,closed,in_house,0.6298,2.862,-2.2322,16.515,0.1399
1789263489155,2026-09-13T01:38:09Z,SOXL,closed,in_house,-53.9767,-69.3907,15.414,0.8178,0.8223
1789263489155,2026-09-13T01:38:09Z,SPY,closed,in_house,4.3789,6.1369,-1.758,18.0385,0.1307
1789263489155,2026-09-13T01:38:09Z,TSLA,closed,in_house,18.656,21.6139,-2.9579,4.0852,0.5437
1789263549168,2026-09-13T01:39:09Z,AAPL,closed,in_house,39.1148,36.1291,2.9857,27.3804,0.8991
1789263549168,2026-09-13T01:39:09Z,GOOGL,closed,in_house,10.4335,6.4985,3.935,7.0536,0.8808
1789263549168,2026-09-13T01:39:09Z,HOOD,closed,in_house,-27.7033,-28.703,0.9997,84.0036,1.7923
1789263549168,2026-09-13T01:39:09Z,META,closed,in_house,25.607,22.0538,3.5532,26.5326,0.3077
1789263549168,2026-09-13T01:39:09Z,MRVL,closed,in_house,-21.5895,-16.5245,-5.065,3.4201,0.4284
1789263549168,2026-09-13T01:39:09Z,NVDA,closed,in_house,-49.7161,-50.6983,0.9823,1.3683,0.4584
1789263549168,2026-09-13T01:39:09Z,QQQ,closed,in_house,0.6298,2.817,-2.1871,16.515,0.1399
1789263549168,2026-09-13T01:39:09Z,SOXL,closed,in_house,-55.6123,-68.8501,13.2377,0.8178,0.8224
1789263549168,2026-09-13T01:39:09Z,SPY,closed,in_house,4.1175,6.0616,-1.9441,18.0385,0.1307
1789263549168,2026-09-13T01:39:09Z,TSLA,closed,in_house,18.656,21.6693,-3.0133,4.0852,0.5437
1789263609174,2026-09-13T01:40:09Z,AAPL,closed,in_house,39.4157,36.2031,3.2126,27.3804,0.8991
1789263609174,2026-09-13T01:40:09Z,GOOGL,closed,in_house,10.1396,6.5334,3.6062,7.0536,0.2936
1789263609174,2026-09-13T01:40:09Z,HOOD,closed,in_house,-25.0223,-28.6575,3.6352,84.0036,1.7918
1789263609174,2026-09-13T01:40:09Z,META,closed,in_house,26.3783,22.1832,4.1951,26.5326,0.9231
1789263609174,2026-09-13T01:40:09Z,MRVL,closed,in_house,-17.9556,-16.3579,-1.5977,3.4201,0.8566
1789263609174,2026-09-13T01:40:09Z,NVDA,closed,in_house,-49.7161,-50.679,0.9629,1.3683,0.4584
1789263609174,2026-09-13T01:40:09Z,QQQ,closed,in_house,0.6298,2.7766,-2.1468,16.515,0.1399
1789263609174,2026-09-13T01:40:09Z,SOXL,closed,in_house,-52.341,-68.2956,15.9546,0.8178,0.8221
1789263609174,2026-09-13T01:40:09Z,SPY,closed,in_house,4.3789,5.9818,-1.6029,18.0385,0.1307
1789263609174,2026-09-13T01:40:09Z,TSLA,closed,in_house,22.605,21.7246,0.8804,4.0852,0.2717
1789263669188,2026-09-13T01:41:09Z,AAPL,closed,in_house,39.4157,36.3128,3.1029,27.3804,0.8991
1789263669188,2026-09-13T01:41:09Z,GOOGL,closed,in_house,10.1396,6.5383,3.6013,7.0536,0.2936
1789263669188,2026-09-13T01:41:09Z,HOOD,closed,in_house,-25.916,-28.5439,2.628,84.0036,3.5839
1789263669188,2026-09-13T01:41:09Z,META,closed,in_house,26.6097,22.327,4.2827,26.5326,0.4615
1789263669188,2026-09-13T01:41:09Z,MRVL,closed,in_house,-21.162,-16.1659,-4.9961,3.4201,1.2853
1789263669188,2026-09-13T01:41:09Z,NVDA,closed,in_house,-49.7161,-50.6596,0.9436,1.3683,0.4584
1789263669188,2026-09-13T01:41:09Z,QQQ,closed,in_house,0.6298,2.8027,-2.1729,16.515,0.1399
1789263669188,2026-09-13T01:41:09Z,SOXL,closed,in_house,-53.1589,-67.6164,14.4575,0.8178,0.8222
1789263669188,2026-09-13T01:41:09Z,SPY,closed,in_house,4.6403,5.922,-1.2817,18.0385,0.1307
1789263669188,2026-09-13T01:41:09Z,TSLA,closed,in_house,22.605,21.8377,0.7673,4.0852,0.2717
1789263729198,2026-09-13T01:42:09Z,AAPL,closed,in_house,40.0175,36.4072,3.6103,27.3804,0.8991
1789263729198,2026-09-13T01:42:09Z,GOOGL,closed,in_house,9.9927,6.5557,3.4369,7.0536,0.5872
1789263729198,2026-09-13T01:42:09Z,HOOD,closed,in_house,-25.4692,-28.4303,2.9612,84.0036,2.6878
1789263729198,2026-09-13T01:42:09Z,META,closed,in_house,26.5326,22.4552,4.0774,26.5326,0.6154
1789263729198,2026-09-13T01:42:09Z,MRVL,closed,in_house,-22.872,-15.9956,-6.8765,3.4201,0.4285
1789263729198,2026-09-13T01:42:09Z,NVDA,closed,in_house,-49.7161,-50.6558,0.9397,1.3683,0.4584
1789263729198,2026-09-13T01:42:09Z,QQQ,closed,in_house,0.6298,2.817,-2.1871,16.515,0.1399
1789263729198,2026-09-13T01:42:09Z,SOXL,closed,in_house,-53.9767,-66.9926,13.016,0.8178,0.8223
1789263729198,2026-09-13T01:42:09Z,SPY,closed,in_house,4.6403,5.8688,-1.2285,18.0385,0.1307
1789263729198,2026-09-13T01:42:09Z,TSLA,closed,in_house,23.4221,21.9554,1.4667,4.0852,0.2717
1789263789198,2026-09-13T01:43:09Z,AAPL,closed,in_house,38.8139,36.522,2.2919,27.3804,0.2997
1789263789198,2026-09-13T01:43:09Z,GOOGL,closed,in_house,9.8457,6.5508,3.2949,7.0536,0.2936
1789263789198,2026-09-13T01:43:09Z,HOOD,closed,in_house,-25.4692,-28.347,2.8779,84.0036,2.6878
1789263789198,2026-09-13T01:43:09Z,META,closed,in_house,25.607,22.582,3.025,26.5326,0.3077
1789263789198,2026-09-13T01:43:09Z,MRVL,closed,in_house,-24.3683,-15.8434,-8.5249,3.4201,0.8571
1789263789198,2026-09-13T01:43:09Z,NVDA,closed,in_house,-49.7161,-50.6441,0.9281,1.3683,0.4584
1789263789198,2026-09-13T01:43:09Z,QQQ,closed,in_house,0.6298,2.7434,-2.1136,16.515,0.1399
1789263789198,2026-09-13T01:43:09Z,SOXL,closed,in_house,-56.4302,-66.3827,9.9526,0.8178,0.8225
1789263789198,2026-09-13T01:43:09Z,SPY,closed,in_house,4.6403,5.8157,-1.1753,18.0385,0.1307
1789263789198,2026-09-13T01:43:09Z,TSLA,closed,in_house,22.7397,22.0546,0.685,4.3573,0.2717
1789263849210,2026-09-13T01:44:09Z,AAPL,closed,in_house,38.8139,36.596,2.218,27.3804,0.2997
1789263849210,2026-09-13T01:44:09Z,GOOGL,closed,in_house,11.3152,6.5308,4.7844,7.0536,0.2936
1789263849210,2026-09-13T01:44:09Z,HOOD,closed,in_house,-25.4692,-28.2637,2.7946,84.0036,2.6878
1789263849210,2026-09-13T01:44:09Z,META,closed,in_house,26.5326,22.68,3.8526,26.5326,0.6154
1789263849210,2026-09-13T01:44:09Z,MRVL,closed,in_house,-26.7197,-15.7021,-11.0176,3.4201,0.4287
1789263849210,2026-09-13T01:44:09Z,NVDA,closed,in_house,-50.1722,-50.6016,0.4294,1.3683,0.4584
1789263849210,2026-09-13T01:44:09Z,QQQ,closed,in_house,0.6298,2.6628,-2.0329,16.515,0.1399
1789263849210,2026-09-13T01:44:09Z,SOXL,closed,in_house,-65.4263,-65.7867,0.3604,0.8178,0.8232
1789263849210,2026-09-13T01:44:09Z,SPY,closed,in_house,4.6403,5.7713,-1.131,18.0385,0.1307
1789263849210,2026-09-13T01:44:09Z,TSLA,closed,in_house,25.1858,22.1423,3.0436,7.0793,0.2716
1789263909223,2026-09-13T01:45:09Z,AAPL,closed,in_house,38.513,36.6598,1.8533,27.3804,0.8992
1789263909223,2026-09-13T01:45:09Z,GOOGL,closed,in_house,11.1681,6.6255,4.5426,6.7596,0.2936
1789263909223,2026-09-13T01:45:09Z,HOOD,closed,in_house,-25.4692,-28.188,2.7188,84.0036,2.6878
1789263909223,2026-09-13T01:45:09Z,META,closed,in_house,26.5326,22.7937,3.7388,26.5326,0.6154
1789263909223,2026-09-13T01:45:09Z,MRVL,closed,in_house,-26.5059,-15.6224,-10.8835,3.4201,0.8573
1789263909223,2026-09-13T01:45:09Z,NVDA,closed,in_house,-50.1722,-50.5977,0.4255,1.3683,0.4584
1789263909223,2026-09-13T01:45:09Z,QQQ,closed,in_house,0.6298,2.5584,-1.9286,16.515,0.1399
1789263909223,2026-09-13T01:45:09Z,SOXL,closed,in_house,-70.3333,-65.3847,-4.9486,0.8178,0.8236
1789263909223,2026-09-13T01:45:09Z,SPY,closed,in_house,4.6403,5.727,-1.0867,18.0385,0.1307
1789263909223,2026-09-13T01:45:09Z,TSLA,closed,in_house,23.0026,22.2414,0.7612,2.7222,0.2716
1789263969232,2026-09-13T01:46:09Z,AAPL,closed,in_house,38.8139,36.7184,2.0955,27.3804,0.2997
1789263969232,2026-09-13T01:46:09Z,GOOGL,closed,in_house,11.1681,6.7749,4.3932,6.7596,0.2936
1789263969232,2026-09-13T01:46:09Z,HOOD,closed,in_house,-25.4692,-28.1123,2.6431,84.0036,2.6878
1789263969232,2026-09-13T01:46:09Z,META,closed,in_house,26.5326,22.8918,3.6408,26.5326,0.6154
1789263969232,2026-09-13T01:46:09Z,MRVL,closed,in_house,-28.216,-15.597,-12.6189,3.4201,1.7149
1789263969232,2026-09-13T01:46:09Z,NVDA,closed,in_house,-50.6283,-50.6016,-0.0267,1.3683,0.4584
1789263969232,2026-09-13T01:46:09Z,QQQ,closed,in_house,-0.3499,2.4137,-2.7636,16.515,0.14
1789263969232,2026-09-13T01:46:09Z,SOXL,closed,in_house,-74.4224,-65.052,-9.3704,0.8178,0.824
1789263969232,2026-09-13T01:46:09Z,SPY,closed,in_house,4.6403,5.6827,-1.0424,18.0385,0.1307
1789263969232,2026-09-13T01:46:09Z,TSLA,closed,in_house,23.0026,22.3035,0.6991,2.7222,0.2716
1789264029245,2026-09-13T01:47:09Z,AAPL,closed,in_house,38.8139,36.7567,2.0572,27.3804,0.2997
1789264029245,2026-09-13T01:47:09Z,GOOGL,closed,in_house,11.1681,6.9468,4.2213,6.7596,0.2936
1789264029245,2026-09-13T01:47:09Z,HOOD,closed,in_house,-25.4692,-28.0668,2.5977,84.0036,2.6878
1789264029245,2026-09-13T01:47:09Z,META,closed,in_house,26.5326,22.9898,3.5427,26.5326,0.6154
1789264029245,2026-09-13T01:47:09Z,MRVL,closed,in_house,-30.9948,-15.6007,-15.3942,3.4201,1.2865
1789264029245,2026-09-13T01:47:09Z,NVDA,closed,in_house,-50.6283,-50.6131,-0.0151,1.3683,0.4584
1789264029245,2026-09-13T01:47:09Z,QQQ,closed,in_house,-0.3499,2.3069,-2.6568,16.515,0.14
1789264029245,2026-09-13T01:47:09Z,SOXL,closed,in_house,-77.6937,-64.8025,-12.8912,0.8178,0.8242
1789264029245,2026-09-13T01:47:09Z,SPY,closed,in_house,3.2674,5.6473,-2.3799,20.7806,0.1307
1789264029245,2026-09-13T01:47:09Z,TSLA,closed,in_house,24.369,22.3448,2.0242,7.0793,0.2716
1789264089256,2026-09-13T01:48:09Z,AAPL,closed,in_house,39.1148,36.795,2.3198,27.3804,0.2997
1789264089256,2026-09-13T01:48:09Z,GOOGL,closed,in_house,10.5803,7.1136,3.4667,6.7596,0.2936
1789264089256,2026-09-13T01:48:09Z,HOOD,closed,in_house,-25.4692,-28.0138,2.5446,84.0036,2.6878
1789264089256,2026-09-13T01:48:09Z,META,closed,in_house,26.5326,23.0879,3.4447,26.5326,0.6154
1789264089256,2026-09-13T01:48:09Z,MRVL,closed,in_house,-30.1398,-15.6949,-14.4449,3.4201,0.4288
1789264089256,2026-09-13T01:48:09Z,NVDA,closed,in_house,-50.6283,-50.6247,-0.0036,1.3683,0.4584
1789264089256,2026-09-13T01:48:09Z,QQQ,closed,in_house,-0.3499,2.1812,-2.5311,16.515,0.14
1789264089256,2026-09-13T01:48:09Z,SOXL,closed,in_house,-74.4224,-64.65,-9.7724,0.8178,0.824
1789264089256,2026-09-13T01:48:09Z,SPY,closed,in_house,3.2674,5.5863,-2.3189,20.7806,0.1307
1789264089256,2026-09-13T01:48:09Z,TSLA,closed,in_house,23.41,22.4093,1.0007,6.8052,1.3579
