ts_utc,ts_ms,date_cn,base,symbol,venue,bid,ask,mid,spread_bp,bid_sz,ask_sz,bid_depth_usd,ask_depth_usd,last,usdt_vol_24h
2026-09-12T19:05:16.781Z,1789239916781,2026-09-13,ZM,ZMUSDT,perp,95.22,95.36,95.28999999999999,14.692,1.69,0.54,160.92,51.49,95.27,29185.9103
2026-09-12T19:05:16.781Z,1789239916781,2026-09-13,ZS,RZSUSDT,spot,163.8,165.1,164.45,79.0514,6.0,20.0,982.8,3302.0,164.55,236471164.12555763
2026-09-12T19:05:16.781Z,1789239916781,2026-09-13,ZS,ZSUSDT,perp,166.25,166.81,166.53,33.6276,7.97,6.05,1325.01,1009.2,166.52,163579.4548
2026-09-12T19:05:16.781Z,1789239916781,2026-09-13,AAL,RAALUSDT,spot,13.03,13.04,13.035,7.6717,11980.0,20.0,156099.4,260.8,13.04,586481135.5703322
2026-09-12T19:05:16.781Z,1789239916781,2026-09-13,AAL,AALUSDT,perp,13.033,13.046,13.0395,9.9697,110.37,92.94,1438.45,1212.5,13.051,9864.59113
2026-09-12T19:05:16.781Z,1789239916781,2026-09-13,AAOI,RAAOIUSDT,spot,105.05,105.46,105.255,38.953,3.654,1.872,383.85,197.42,105.45,2302.72122
2026-09-12T19:05:16.781Z,1789239916781,2026-09-13,AAOI,AAOIUSDT,perp,105.0,105.02,105.00999999999999,1.9046,0.94,69.22,98.7,7269.48,105.04,299727.4135
2026-09-12T19:05:16.781Z,1789239916781,2026-09-13,AAPL,RAAPLUSDT,spot,332.04,332.84,332.44,24.0645,0.8316,1.5066,276.12,501.46,331.98,10267.778611
2026-09-12T19:05:16.781Z,1789239916781,2026-09-13,AAPL,AAPLUSDT,perp,333.63,333.64,333.635,0.2997,7.23,0.32,2412.14,106.76,333.59,917332.0663
2026-09-12T19:05:16.781Z,1789239916781,2026-09-13,ABNB,RABNBUSDT,spot,169.57,170.65,170.11,63.4883,37.5479,31.8264,6367.0,5431.18,169.72,425274282.1746304
2026-09-12T19:05:16.781Z,1789239916781,2026-09-13,ABNB,ABNBUSDT,perp,170.1,170.31,170.20499999999998,12.3381,105.88,7.19,18010.19,1224.53,170.23,219270.571
2026-09-12T19:05:16.781Z,1789239916781,2026-09-13,ACHR,RACHRUSDT,spot,5.57,5.59,5.58,35.8423,1026.0,288.0,5714.82,1609.92,5.58,71157099.09166549
2026-09-12T19:05:16.781Z,1789239916781,2026-09-13,ACHR,ACHRUSDT,perp,5.57,5.595,5.5825,44.7828,1356.09,202.88,7553.42,1135.11,5.562,6323.13938
2026-09-12T19:05:16.781Z,1789239916781,2026-09-13,ADBE,RADBEUSDT,spot,252.15,252.8,252.47500000000002,25.7451,1.0,1.9278,252.15,487.35,252.73,3017.590125
2026-09-12T19:05:16.781Z,1789239916781,2026-09-13,ADBE,ADBEUSDT,perp,253.55,253.65,253.60000000000002,3.9432,3.14,7.08,796.15,1795.84,253.42,72231.2842
2026-09-12T19:05:16.781Z,1789239916781,2026-09-13,ADI,RADIUSDT,spot,378.66,380.0,379.33000000000004,35.3254,1.0,5.0,378.66,1900.0,378.0,1161547040.9491675
2026-09-12T19:05:16.781Z,1789239916781,2026-09-13,ADI,ADIUSDT,perp,378.98,380.11,379.545,29.7725,0.13,0.1,49.27,38.01,379.78,4533.348
2026-09-12T19:05:16.781Z,1789239916781,2026-09-13,AEHR,RAEHRUSDT,spot,94.78,95.43,95.105,68.3455,10.0463,2.7794,952.19,265.24,94.8,117210138.43796669
2026-09-12T19:05:16.781Z,1789239916781,2026-09-13,AEHR,AEHRUSDT,perp,95.33,95.39,95.36,6.2919,0.49,1403.5,46.71,133879.86,95.44,58760.032
2026-09-12T19:05:16.781Z,1789239916781,2026-09-13,ALAB,RALABUSDT,spot,290.5,291.75,291.125,42.9369,2.0,2.0,581.0,583.5,290.15,497333045.0802701
2026-09-12T19:05:16.781Z,1789239916781,2026-09-13,ALAB,ALABUSDT,perp,290.49,290.51,290.5,0.6885,24.17,0.16,7021.14,46.48,290.35,8107.8636
2026-09-12T19:05:16.781Z,1789239916781,2026-09-13,AMAT,RAMATUSDT,spot,456.94,458.21,457.575,27.755,0.3181,0.3744,145.35,171.55,458.18,200.16573
2026-09-12T19:05:16.781Z,1789239916781,2026-09-13,AMAT,AMATUSDT,perp,457.25,457.44,457.345,4.1544,0.1,0.1,45.73,45.74,457.25,43044.3692
2026-09-12T19:05:16.781Z,1789239916781,2026-09-13,AMC,RAMCUSDT,spot,2.46,2.52,2.49,240.9639,6030.0,80.0,14833.8,201.6,2.48,22319645.135804594
2026-09-12T19:05:16.781Z,1789239916781,2026-09-13,AMC,AMCUSDT,perp,2.4607,2.4681,2.4644000000000004,30.0276,52.63,462.75,129.51,1142.11,2.4607,52123.946598
2026-09-12T19:05:16.781Z,1789239916781,2026-09-13,AMD,RAMDUSDT,spot,516.87,517.1,516.985,4.4489,0.3648,0.5952,188.55,307.78,517.4,9583.954758
2026-09-12T19:05:16.781Z,1789239916781,2026-09-13,AMD,AMDUSDT,perp,517.94,517.99,517.965,0.9653,0.07,21.43,36.26,11100.53,518.06,302238.7094
2026-09-12T19:05:16.781Z,1789239916781,2026-09-13,AMGN,RAMGNUSDT,spot,377.77,378.22,377.995,11.9049,1.0,44.0,377.77,16641.68,378.21,667663166.8506662
2026-09-12T19:05:16.781Z,1789239916781,2026-09-13,AMGN,AMGNUSDT,perp,378.26,379.01,378.635,19.808,2.64,0.03,998.61,11.37,378.9,18699.8919
2026-09-12T19:05:16.781Z,1789239916781,2026-09-13,AMKR,RAMKRUSDT,spot,51.6,51.7,51.650000000000006,19.3611,5.0,59.0,258.0,3050.3,51.64,118075474.95040315
2026-09-12T19:05:16.781Z,1789239916781,2026-09-13,AMKR,AMKRUSDT,perp,51.66,51.73,51.69499999999999,13.541,0.94,32.47,48.56,1679.67,51.74,8848.5845
2026-09-12T19:05:16.781Z,1789239916781,2026-09-13,AMZN,RAMZNUSDT,spot,256.64,256.79,256.71500000000003,5.8431,0.9373,0.9296,240.55,238.71,256.65,532.144627
2026-09-12T19:05:16.781Z,1789239916781,2026-09-13,AMZN,AMZNUSDT,perp,256.76,256.79,256.775,1.1683,8.9,96.15,2285.16,24690.36,256.78,267001.331
2026-09-12T19:05:46.789Z,1789239946789,2026-09-13,ANET,RANETUSDT,spot,198.07,199.65,198.86,79.4529,10.0,10.0,1980.7,1996.5,199.56,619427343.6864009
2026-09-12T19:05:46.789Z,1789239946789,2026-09-13,ANET,ANETUSDT,perp,198.38,199.23,198.805,42.7555,0.07,0.01,13.89,1.99,199.13,19696.8752
2026-09-12T19:05:46.789Z,1789239946789,2026-09-13,APD,RAPDUSDT,spot,291.45,294.57,293.01,106.481,1.0,57.0,291.45,16790.49,291.73,258886583.84994143
2026-09-12T19:05:46.789Z,1789239946789,2026-09-13,APD,APDUSDT,perp,292.28,293.58,292.92999999999995,44.3792,0.02,0.13,5.85,38.17,292.39,4044.978
2026-09-12T19:05:46.789Z,1789239946789,2026-09-13,APLD,RAPLDUSDT,spot,26.45,26.49,26.47,15.1114,1033.58,691.5519,27338.19,18319.21,26.47,159902209.7720817
2026-09-12T19:05:46.789Z,1789239946789,2026-09-13,APLD,APLDUSDT,perp,26.51,26.54,26.525,11.3101,290.57,5038.05,7703.01,133709.85,26.52,26345.2971
2026-09-12T19:05:46.789Z,1789239946789,2026-09-13,APP,RAPPUSDT,spot,323.03,323.54,323.28499999999997,15.7756,22.356,17.6283,7221.66,5703.46,323.54,944632887.4755845
2026-09-12T19:05:46.789Z,1789239946789,2026-09-13,APP,APPUSDT,perp,320.27,320.4,320.335,4.0583,698.52,0.14,223715.0,44.86,320.46,46189.9678
2026-09-12T19:05:46.789Z,1789239946789,2026-09-13,ARM,RARMUSDT,spot,264.83,266.28,265.55499999999995,54.6026,0.84,0.924,222.46,246.04,266.31,1455.747096
2026-09-12T19:05:46.789Z,1789239946789,2026-09-13,ARM,ARMUSDT,perp,267.05,267.09,267.07,1.4977,0.18,5.65,48.07,1509.06,267.02,226036.6057
2026-09-12T19:05:46.789Z,1789239946789,2026-09-13,ASML,RASMLUSDT,spot,1699.3,1701.99,1700.645,15.8175,0.09967,0.14544,169.37,247.54,1701.98,50.0041724
2026-09-12T19:05:46.789Z,1789239946789,2026-09-13,ASML,ASMLUSDT,perp,1702.32,1702.42,1702.37,0.5874,0.02,3.14,34.05,5345.6,1702.82,11765.6765
2026-09-12T19:05:46.789Z,1789239946789,2026-09-13,ASTS,RASTSUSDT,spot,59.73,59.91,59.81999999999999,30.0903,2.904,2.52,173.46,150.97,59.89,236266086.7910473
2026-09-12T19:05:46.789Z,1789239946789,2026-09-13,ASTS,ASTSUSDT,perp,59.85,59.89,59.870000000000005,6.6811,0.76,51.19,45.49,3065.77,59.87,23621.8234
2026-09-12T19:05:46.789Z,1789239946789,2026-09-13,ASX,RASXUSDT,spot,37.5,39.89,38.695,617.6509,100.0,70.0,3750.0,2792.3,39.18,143841169.87533343
2026-09-12T19:05:46.789Z,1789239946789,2026-09-13,ASX,ASXUSDT,perp,39.22,39.35,39.285,33.0915,1.21,0.02,47.46,0.79,39.33,39180.4841
2026-09-12T19:05:46.789Z,1789239946789,2026-09-13,AVAV,RAVAVUSDT,spot,145.5,146.32,145.91,56.199,50.0,37.0,7275.0,5413.84,145.97,377918556.7806575
2026-09-12T19:05:46.789Z,1789239946789,2026-09-13,AVAV,AVAVUSDT,perp,146.86,146.94,146.9,5.4459,1.05,9.88,154.2,1451.77,146.93,20203.1186
2026-09-12T19:05:46.789Z,1789239946789,2026-09-13,AVGO,RAVGOUSDT,spot,361.0,361.85,361.425,23.518,8.6183,0.1829,3111.21,66.18,361.0,615.511969
2026-09-12T19:05:46.789Z,1789239946789,2026-09-13,AVGO,AVGOUSDT,perp,361.79,361.8,361.795,0.2764,552.26,0.15,199802.15,54.27,361.78,480324.8645
2026-09-12T19:05:46.789Z,1789239946789,2026-09-13,AXTI,RAXTIUSDT,spot,64.32,64.37,64.345,7.7706,7.848,2.916,504.78,187.7,64.21,193017399.6449663
2026-09-12T19:05:46.789Z,1789239946789,2026-09-13,AXTI,AXTIUSDT,perp,64.54,64.55,64.545,1.5493,119.35,75.99,7702.85,4905.15,64.57,280051.5975
2026-09-12T19:05:46.789Z,1789239946789,2026-09-13,BABA,RBABAUSDT,spot,109.15,109.23,109.19,7.3267,19.3458,2.5271,2111.59,276.04,109.22,323.663516
2026-09-12T19:05:46.789Z,1789239946789,2026-09-13,BABA,BABAUSDT,perp,109.45,109.48,109.465,2.7406,0.46,71.94,50.35,7875.99,109.45,74214.7072
2026-09-12T19:05:46.789Z,1789239946789,2026-09-13,BAC,RBACUSDT,spot,62.52,62.76,62.64,38.3142,500.0,8.0,31260.0,502.08,62.7,1468385747.9277663
2026-09-12T19:05:46.789Z,1789239946789,2026-09-13,BAC,BACUSDT,perp,62.64,62.82,62.730000000000004,28.6944,0.2,67.97,12.53,4269.88,62.74,8033.434
2026-09-12T19:05:46.789Z,1789239946789,2026-09-13,BA,RBAUSDT,spot,210.44,211.04,210.74,28.4711,4.0,2.0,841.76,422.08,210.35,570642028.9711808
2026-09-12T19:05:46.789Z,1789239946789,2026-09-13,BA,BAUSDT,perp,211.23,211.34,211.285,5.2062,15.53,8.35,3280.4,1764.69,210.86,64105.8406
2026-09-12T19:05:46.789Z,1789239946789,2026-09-13,BE,RBEUSDT,spot,275.68,276.45,276.065,27.892,0.8824,0.7903,243.26,218.48,275.68,31.913081
2026-09-12T19:05:46.789Z,1789239946789,2026-09-13,BE,BEUSDT,perp,276.22,276.28,276.25,2.1719,0.17,8.23,46.96,2273.78,276.22,178854.8784
2026-09-12T19:05:46.789Z,1789239946789,2026-09-13,BITO,RBITOUSDT,spot,10.36,10.38,10.370000000000001,19.2864,18900.0,22000.0,195804.0,228360.0,10.37,495825449.84940594
2026-09-12T19:05:46.789Z,1789239946789,2026-09-13,BITO,BITOUSDT,perp,10.389,10.399,10.393999999999998,9.6209,1.69,429.43,17.56,4465.64,10.396,12706.82143
2026-09-12T19:05:46.789Z,1789239946789,2026-09-13,BKNG,RBKNGUSDT,spot,174.01,174.4,174.20499999999998,22.3874,1.0,1.0,174.01,174.4,174.49,933393346.1187615
2026-09-12T19:05:46.789Z,1789239946789,2026-09-13,BKNG,BKNGUSDT,perp,174.39,174.51,174.45,6.8788,0.15,18.97,26.16,3310.45,174.43,4024.8793
2026-09-12T19:05:46.789Z,1789239946789,2026-09-13,BMNR,RBMNRUSDT,spot,24.93,24.98,24.955,20.0361,9.0,100.0,224.37,2498.0,24.99,823608360.4562749
2026-09-12T19:05:46.789Z,1789239946789,2026-09-13,BMNR,BMNRUSDT,perp,25.074,25.085,25.079500000000003,4.3861,184.31,4.0,4621.39,100.34,25.083,231018.45009
2026-09-12T19:05:46.789Z,1789239946789,2026-09-13,BOTZ,RBOTZUSDT,spot,35.0,35.51,35.254999999999995,144.6603,2.0,100.0,70.0,3551.0,35.42,34444263.20755737
2026-09-12T19:05:46.789Z,1789239946789,2026-09-13,BOTZ,BOTZUSDT,perp,34.991,35.394,35.192499999999995,114.513,56.0,0.6,1959.5,21.24,35.241,3822.28675
2026-09-12T19:05:46.789Z,1789239946789,2026-09-13,BSP,RBSPUSDT,spot,38.91,41.58,40.245,663.4365,120.0,100.0,4669.2,4158.0,39.1,70097528.22278723
2026-09-12T19:05:46.789Z,1789239946789,2026-09-13,BSP,BSPUSDT,perp,38.976,39.032,39.004,14.3575,0.73,1.92,28.45,74.94,38.986,80609.11372
2026-09-12T19:05:46.789Z,1789239946789,2026-09-13,BX,RBXUSDT,spot,128.03,135.0,131.515,529.9776,10.0,40.0,1280.3,5400.0,128.8,283010838.2942627
2026-09-12T19:05:46.789Z,1789239946789,2026-09-13,BX,BXUSDT,perp,128.1,128.21,128.155,8.5834,0.37,0.37,47.4,47.44,128.14,18050.5202
2026-09-12T19:05:46.789Z,1789239946789,2026-09-13,BZ,RBZUSDT,spot,16.39,16.75,16.57,217.2601,2.0,20.0,32.78,335.0,16.44,110721379.81341274
2026-09-12T19:05:46.789Z,1789239946789,2026-09-13,BZ,BZUSDT,perp,100.06,100.07,100.065,0.9994,2485.22,57.01,248671.11,5704.99,100.11,9291164.0799
2026-09-12T19:05:46.789Z,1789239946789,2026-09-13,CBRS,RCBRSUSDT,spot,191.7,191.99,191.845,15.1164,1.0,3.0,191.7,575.97,191.76,434576770.21732235
2026-09-12T19:05:46.789Z,1789239946789,2026-09-13,CBRS,CBRSUSDT,perp,192.25,192.29,192.26999999999998,2.0804,399.45,0.99,76794.26,190.37,192.35,234073.9756
2026-09-12T19:05:46.789Z,1789239946789,2026-09-13,CCL,RCCLUSDT,spot,22.75,22.9,22.825,65.7174,117.0,1.0,2661.75,22.9,22.77,235160779.55871224
2026-09-12T19:05:46.789Z,1789239946789,2026-09-13,CCL,CCLUSDT,perp,22.933,22.946,22.939500000000002,5.6671,43.49,54.6,997.36,1252.85,22.822,13434.97214
2026-09-12T19:06:16.801Z,1789239976801,2026-09-13,CGNX,RCGNXUSDT,spot,63.5,65.0,64.25,233.463,15.0,20.0,952.5,1300.0,64.22,110627945.33553477
2026-09-12T19:06:16.801Z,1789239976801,2026-09-13,CGNX,CGNXUSDT,perp,64.29,65.16,64.725,134.4148,0.66,0.01,42.43,0.65,64.73,8337.2429
2026-09-12T19:06:16.801Z,1789239976801,2026-09-13,CIEN,RCIENUSDT,spot,347.5,349.0,348.25,43.0725,200.0,2.0,69500.0,698.0,349.0,412748694.5084399
2026-09-12T19:06:16.801Z,1789239976801,2026-09-13,CIEN,CIENUSDT,perp,351.81,352.09,351.95,7.9557,0.13,0.13,45.74,45.77,351.78,37749.446
2026-09-12T19:06:16.801Z,1789239976801,2026-09-13,CL,RCLUSDT,spot,86.48,86.91,86.695,49.5992,10.0,44.0,864.8,3824.04,87.0,365360862.81039697
2026-09-12T19:06:16.801Z,1789239976801,2026-09-13,CL,CLUSDT,perp,95.932,95.933,95.9325,0.1042,92.52,13.62,8875.63,1306.61,95.929,14682282.01697
2026-09-12T19:06:16.801Z,1789239976801,2026-09-13,CMCSA,RCMCSAUSDT,spot,24.88,25.3,25.09,167.3974,682.0,106.0,16968.16,2681.8,25.16,344212887.26638454
2026-09-12T19:06:16.801Z,1789239976801,2026-09-13,CMCSA,CMCSAUSDT,perp,25.097,25.312,25.204500000000003,85.3022,0.75,72.94,18.82,1846.26,25.097,8070.08551
2026-09-12T19:06:16.801Z,1789239976801,2026-09-13,COHR,RCOHRUSDT,spot,305.33,306.1,305.71500000000003,25.1869,0.546,0.5694,166.71,174.29,305.97,49.995498
2026-09-12T19:06:16.801Z,1789239976801,2026-09-13,COHR,COHRUSDT,perp,305.73,305.78,305.755,1.6353,2.99,0.15,914.13,45.87,305.73,153684.4318
2026-09-12T19:06:16.801Z,1789239976801,2026-09-13,COIN,RCOINUSDT,spot,175.72,175.84,175.78,6.8267,2.2253,119.04,391.03,20931.99,175.72,6202.692903
2026-09-12T19:06:16.801Z,1789239976801,2026-09-13,COIN,COINUSDT,perp,175.8,175.84,175.82,2.2751,0.26,16.98,45.71,2985.76,175.84,1047583.9245
2026-09-12T19:06:16.801Z,1789239976801,2026-09-13,CONL,RCONLUSDT,spot,5.3,5.32,5.3100000000000005,37.6648,500.0,14.0,2650.0,74.48,5.31,29936719.668023292
2026-09-12T19:06:16.801Z,1789239976801,2026-09-13,CONL,CONLUSDT,perp,5.353,5.354,5.3535,1.8679,706.7,18.67,3782.97,99.96,5.352,61283.61565
2026-09-12T19:06:16.801Z,1789239976801,2026-09-13,COP,RCOPUSDT,spot,137.09,137.7,137.39499999999998,44.3975,5.0,1.0,685.45,137.7,137.43,602346514.7848904
2026-09-12T19:06:16.801Z,1789239976801,2026-09-13,COP,COPUSDT,perp,137.44,137.74,137.59,21.8039,28.61,28.22,3932.16,3887.02,137.42,83014.2617
2026-09-12T19:06:16.801Z,1789239976801,2026-09-13,COST,RCOSTUSDT,spot,904.5,905.0,904.75,5.5264,2.0,30.0,1809.0,27150.0,904.99,1334279857.7683828
2026-09-12T19:06:16.801Z,1789239976801,2026-09-13,COST,COSTUSDT,perp,904.64,904.65,904.645,0.1105,14.37,7.99,12999.68,7228.15,904.65,4950.626
2026-09-12T19:06:16.801Z,1789239976801,2026-09-13,CPNG,RCPNGUSDT,spot,14.84,15.17,15.004999999999999,219.9267,100.0,650.0,1484.0,9860.5,15.11,88550995.45233358
2026-09-12T19:06:16.801Z,1789239976801,2026-09-13,CPNG,CPNGUSDT,perp,15.003,15.179,15.091000000000001,116.6258,0.68,82.03,10.2,1245.13,15.107,5933.99025
2026-09-12T19:06:16.801Z,1789239976801,2026-09-13,CRCL,RCRCLUSDT,spot,90.85,90.9,90.875,5.5021,19.5883,553.6336,1779.6,50325.29,90.99,28162.180043
2026-09-12T19:06:16.801Z,1789239976801,2026-09-13,CRCL,CRCLUSDT,perp,91.02,91.03,91.025,1.0986,3.06,2726.6,278.52,248202.4,91.02,3759740.4899
2026-09-12T19:06:16.801Z,1789239976801,2026-09-13,CRDO,RCRDOUSDT,spot,162.89,163.43,163.16,33.0963,1000.0,30.0,162890.0,4902.9,163.39,572018670.2591934
2026-09-12T19:06:16.801Z,1789239976801,2026-09-13,CRDO,CRDOUSDT,perp,163.07,163.11,163.09,2.4526,189.47,25.4,30896.87,4142.99,163.06,166143.0155
2026-09-12T19:06:16.801Z,1789239976801,2026-09-13,CRM,RCRMUSDT,spot,247.02,247.65,247.335,25.4715,110.0,100.0,27172.2,24765.0,247.65,1809571642.521516
2026-09-12T19:06:16.801Z,1789239976801,2026-09-13,CRM,CRMUSDT,perp,248.45,248.49,248.47,1.6099,32.31,0.26,8027.42,64.61,248.36,34848.2996
2026-09-12T19:06:16.801Z,1789239976801,2026-09-13,CRWD,RCRWDUSDT,spot,206.27,206.5,206.385,11.1442,21.96,21.0675,4529.69,4350.44,206.5,20.09245
2026-09-12T19:06:16.801Z,1789239976801,2026-09-13,CRWD,CRWDUSDT,perp,205.87,206.02,205.945,7.2835,744.16,0.83,153200.22,171.0,205.98,71246.5094
2026-09-12T19:06:16.801Z,1789239976801,2026-09-13,CRWV,RCRWVUSDT,spot,89.09,89.21,89.15,13.4605,57.5999,9.995,5131.58,891.65,89.21,870551876.4792913
2026-09-12T19:06:16.801Z,1789239976801,2026-09-13,CRWV,CRWVUSDT,perp,89.22,89.23,89.225,1.1208,0.51,38.39,45.5,3425.54,89.27,172076.1758
2026-09-12T19:06:16.801Z,1789239976801,2026-09-13,CSCO,RCSCOUSDT,spot,111.83,112.08,111.955,22.3304,4.7086,0.2875,526.56,32.22,111.7,2421.665282
2026-09-12T19:06:16.801Z,1789239976801,2026-09-13,CSCO,CSCOUSDT,perp,111.01,111.02,111.015,0.9008,323.78,7.1,35942.82,788.24,111.02,53136.0385
2026-09-12T19:06:16.801Z,1789239976801,2026-09-13,DDOG,RDDOGUSDT,spot,221.21,224.13,222.67000000000002,131.1358,1.4609,1.3761,323.17,308.43,222.0,334009807.5772821
2026-09-12T19:06:16.801Z,1789239976801,2026-09-13,DDOG,DDOGUSDT,perp,223.28,224.36,223.82,48.2531,2.85,0.5,636.35,112.18,223.7,103795.4683
2026-09-12T19:06:16.801Z,1789239976801,2026-09-13,DELL,RDELLUSDT,spot,568.62,570.0,569.31,24.2399,0.57,0.1622,324.11,92.45,568.63,31.558965
2026-09-12T19:06:16.801Z,1789239976801,2026-09-13,DELL,DELLUSDT,perp,564.14,564.23,564.185,1.5952,5.05,0.08,2848.91,45.14,564.29,836474.475
2026-09-12T19:06:16.801Z,1789239976801,2026-09-13,DE,RDEUSDT,spot,675.75,684.36,680.0550000000001,126.6074,101.0,6.0,68250.75,4106.16,676.25,760465079.8640795
2026-09-12T19:06:16.801Z,1789239976801,2026-09-13,DE,DEUSDT,perp,676.41,677.42,676.915,14.9206,0.04,0.02,27.06,13.55,676.85,15601.9746
2026-09-12T19:06:16.801Z,1789239976801,2026-09-13,DJT,RDJTUSDT,spot,8.69,8.7,8.695,11.5009,783.0,239.0,6804.27,2079.3,8.69,12893807.425985023
2026-09-12T19:06:16.801Z,1789239976801,2026-09-13,DJT,DJTUSDT,perp,8.656,8.662,8.659,6.9292,20.0,11.66,173.12,101.0,8.658,36079.567
2026-09-12T19:06:16.801Z,1789239976801,2026-09-13,DKNG,RDKNGUSDT,spot,24.7,24.94,24.82,96.6962,2.0,80.0,49.4,1995.2,24.73,221690707.62167525
2026-09-12T19:06:16.801Z,1789239976801,2026-09-13,DKNG,DKNGUSDT,perp,24.467,24.48,24.4735,5.3119,5863.23,1.95,143455.65,47.74,24.497,171995.59742
2026-09-12T19:06:16.801Z,1789239976801,2026-09-13,DRAM,RDRAMUSDT,spot,58.9,59.0,58.95,16.9635,206.4,4.2093,12156.96,248.35,59.0,1305.468161
2026-09-12T19:06:16.801Z,1789239976801,2026-09-13,DRAM,DRAMUSDT,perp,59.02,59.03,59.025000000000006,1.6942,30.43,2524.5,1795.98,149021.24,59.02,1501817.0823
2026-09-12T19:06:16.801Z,1789239976801,2026-09-13,DXYZ,RDXYZUSDT,spot,32.24,32.7,32.47,141.6692,300.0,3.0,9672.0,98.1,32.29,10388003.290969381
2026-09-12T19:06:16.801Z,1789239976801,2026-09-13,DXYZ,DXYZUSDT,perp,32.167,32.176,32.1715,2.7975,1.43,1.86,46.0,59.85,32.169,8379.9658
2026-09-12T19:06:16.801Z,1789239976801,2026-09-13,ECHO,RECHOUSDT,spot,93.0,93.6,93.3,64.3087,150.0,10.0,13950.0,936.0,93.11,145171328.11388206
2026-09-12T19:06:16.801Z,1789239976801,2026-09-13,ECHO,ECHOUSDT,perp,93.36,93.46,93.41,10.7055,0.66,59.01,61.62,5515.07,93.59,4499.5517
2026-09-12T19:06:46.815Z,1789240006815,2026-09-13,ETN,RETNUSDT,spot,420.69,427.0,423.845,148.8752,2.0,30.0,841.38,12810.0,425.35,529253845.3774343
2026-09-12T19:06:46.815Z,1789240006815,2026-09-13,ETN,ETNUSDT,perp,426.62,426.77,426.695,3.5154,0.06,4.21,25.6,1796.7,426.67,3478.9899
2026-09-12T19:06:46.815Z,1789240006815,2026-09-13,EWJ,REWJUSDT,spot,93.81,98.48,96.14500000000001,485.7247,2.0,47.0,187.62,4628.56,98.4,191314526.6712351
2026-09-12T19:06:46.815Z,1789240006815,2026-09-13,EWJ,EWJUSDT,perp,98.36,98.41,98.38499999999999,5.0821,0.48,0.47,47.21,46.25,98.44,60182.9279
2026-09-12T19:06:46.815Z,1789240006815,2026-09-13,EWY,REWYUSDT,spot,188.59,189.33,188.96,39.1617,1.0605,1.4975,200.0,283.52,189.31,1792298475.8497112
2026-09-12T19:06:46.815Z,1789240006815,2026-09-13,EWY,EWYUSDT,perp,189.47,189.48,189.475,0.5278,198.44,0.52,37598.43,98.53,189.51,218385.4062
2026-09-12T19:06:46.815Z,1789240006815,2026-09-13,EWZ,REWZUSDT,spot,34.91,38.1,36.504999999999995,873.8529,100.0,110.0,3491.0,4191.0,38.09,495511853.11128837
2026-09-12T19:06:46.815Z,1789240006815,2026-09-13,EWZ,EWZUSDT,perp,37.852,37.874,37.863,5.8104,720.56,1.53,27274.64,57.95,37.873,12537.95676
2026-09-12T19:06:46.815Z,1789240006815,2026-09-13,FCX,RFCXUSDT,spot,71.1,71.32,71.21,30.8945,11.0,50.0,782.1,3566.0,71.27,573631534.4149498
2026-09-12T19:06:46.815Z,1789240006815,2026-09-13,FCX,FCXUSDT,perp,71.11,71.37,71.24000000000001,36.4964,19.17,24.27,1363.18,1732.15,71.2,26030.5898
2026-09-12T19:06:46.815Z,1789240006815,2026-09-13,FLEX,RFLEXUSDT,spot,115.24,116.49,115.865,107.8842,4.0,75.0,460.96,8736.75,115.28,312997447.6687669
2026-09-12T19:06:46.815Z,1789240006815,2026-09-13,FLEX,FLEXUSDT,perp,115.8,116.0,115.9,17.2563,0.41,0.41,47.48,47.56,116.0,8843.954
2026-09-12T19:06:46.815Z,1789240006815,2026-09-13,FLY,RFLYUSDT,spot,21.0,21.1,21.05,47.5059,250.0,62.0,5250.0,1308.2,21.03,33958346.12552772
2026-09-12T19:06:46.815Z,1789240006815,2026-09-13,FLY,FLYUSDT,perp,20.91,20.93,20.92,9.5602,4929.55,12.24,103076.89,256.18,20.9,106265.618
2026-09-12T19:06:46.815Z,1789240006815,2026-09-13,FOXA,RFOXAUSDT,spot,65.62,66.25,65.935,95.5486,99.0,99.0,6496.38,6558.75,65.94,148121002.02541828
2026-09-12T19:06:46.815Z,1789240006815,2026-09-13,FOXA,FOXAUSDT,perp,66.33,66.44,66.38499999999999,16.57,0.08,109.0,5.31,7241.96,66.56,20479.0735
2026-09-12T19:06:46.815Z,1789240006815,2026-09-13,FUTU,RFUTUUSDT,spot,112.76,113.42,113.09,58.3606,1.1249,2.496,126.84,283.1,112.86,46035060.8619413
2026-09-12T19:06:46.815Z,1789240006815,2026-09-13,FUTU,FUTUUSDT,perp,113.18,113.24,113.21000000000001,5.2999,1.27,0.12,143.74,13.59,113.21,33799.3465
2026-09-12T19:06:46.815Z,1789240006815,2026-09-13,FWDI,RFWDIUSDT,spot,6.55,6.69,6.62,211.4804,5.0,1400.0,32.75,9366.0,6.69,5447184.735537296
2026-09-12T19:06:46.815Z,1789240006815,2026-09-13,FWDI,FWDIUSDT,perp,6.551,6.575,6.563000000000001,36.5686,49.87,3.44,326.7,22.62,6.583,23700.4068
2026-09-12T19:06:46.815Z,1789240006815,2026-09-13,GE,RGEUSDT,spot,323.7,323.96,323.83,8.0289,40.0,2.0,12948.0,647.92,323.92,809588143.9656235
