ts_utc,ts_ms,date_cn,base,symbol,venue,bid,ask,mid,spread_bp,bid_sz,ask_sz,bid_depth_usd,ask_depth_usd,last,usdt_vol_24h
2026-09-12T14:18:30.641Z,1789222710641,2026-09-12,AMGN,RAMGNUSDT,spot,377.77,378.22,377.995,11.9049,1.0,44.0,377.77,16641.68,378.21,667663166.8506662
2026-09-12T14:18:30.641Z,1789222710641,2026-09-12,AMGN,AMGNUSDT,perp,378.32,378.42,378.37,2.6429,0.06,2.86,22.7,1082.28,379.31,13615.4914
2026-09-12T14:18:30.641Z,1789222710641,2026-09-12,AMKR,RAMKRUSDT,spot,51.6,51.7,51.650000000000006,19.3611,5.0,59.0,258.0,3050.3,51.64,118075474.95040315
2026-09-12T14:18:30.641Z,1789222710641,2026-09-12,AMKR,AMKRUSDT,perp,51.69,51.73,51.709999999999994,7.7354,0.12,32.47,6.2,1679.67,51.78,11063.3798
2026-09-12T14:18:30.641Z,1789222710641,2026-09-12,AMZN,RAMZNUSDT,spot,256.66,256.79,256.725,5.0638,0.0398,0.9296,10.22,238.71,256.66,339.117764
2026-09-12T14:18:30.641Z,1789222710641,2026-09-12,AMZN,AMZNUSDT,perp,256.79,256.8,256.795,0.3894,0.15,3.89,38.52,998.95,256.79,642085.2578
2026-09-12T14:18:30.641Z,1789222710641,2026-09-12,ANET,RANETUSDT,spot,198.07,199.65,198.86,79.4529,10.0,10.0,1980.7,1996.5,199.56,619427343.6864009
2026-09-12T14:18:30.641Z,1789222710641,2026-09-12,ANET,ANETUSDT,perp,198.11,198.8,198.455,34.7686,15.87,0.07,3144.01,13.92,198.79,34472.9664
2026-09-12T14:18:30.641Z,1789222710641,2026-09-12,APD,RAPDUSDT,spot,291.45,294.57,293.01,106.481,1.0,57.0,291.45,16790.49,291.73,258886583.84994143
2026-09-12T14:18:30.641Z,1789222710641,2026-09-12,APD,APDUSDT,perp,291.48,293.29,292.385,61.9047,5.86,0.02,1708.07,5.87,291.83,4299.0091
2026-09-12T14:18:30.641Z,1789222710641,2026-09-12,APLD,RAPLDUSDT,spot,26.45,26.49,26.47,15.1114,1035.12,691.5519,27378.92,18319.21,26.47,159902129.86348173
2026-09-12T14:18:30.641Z,1789222710641,2026-09-12,APLD,APLDUSDT,perp,26.44,26.47,26.455,11.34,142.14,115.6,3758.18,3059.93,26.46,27771.3069
2026-09-12T14:18:30.641Z,1789222710641,2026-09-12,APP,RAPPUSDT,spot,323.03,323.54,323.28499999999997,15.7756,22.356,17.6283,7221.66,5703.46,323.54,944632887.4755845
2026-09-12T14:18:30.641Z,1789222710641,2026-09-12,APP,APPUSDT,perp,321.56,321.63,321.595,2.1767,85.26,0.2,27416.21,64.33,321.61,159124.8123
2026-09-12T14:18:30.641Z,1789222710641,2026-09-12,ARM,RARMUSDT,spot,264.75,265.87,265.31,42.2148,0.9324,0.7476,246.85,198.76,264.76,838852043.740737
2026-09-12T14:18:30.641Z,1789222710641,2026-09-12,ARM,ARMUSDT,perp,266.23,266.26,266.245,1.1268,0.03,0.03,7.99,7.99,266.24,953605.5744
2026-09-12T14:18:30.641Z,1789222710641,2026-09-12,ASML,RASMLUSDT,spot,1699.3,1701.85,1700.5749999999998,14.9949,0.09967,0.11088,169.37,188.7,1701.76,90.715761
2026-09-12T14:18:30.641Z,1789222710641,2026-09-12,ASML,ASMLUSDT,perp,1701.94,1702.71,1702.325,4.5232,0.02,0.76,34.04,1294.06,1702.03,20565.0046
2026-09-12T14:18:30.641Z,1789222710641,2026-09-12,ASTS,RASTSUSDT,spot,59.73,59.89,59.81,26.7514,2.904,7.32,173.46,438.39,59.87,236265886.7943813
2026-09-12T14:18:30.641Z,1789222710641,2026-09-12,ASTS,ASTSUSDT,perp,59.93,59.97,59.95,6.6722,5.24,15.82,314.03,948.73,59.96,63915.3358
2026-09-12T14:18:30.641Z,1789222710641,2026-09-12,ASX,RASXUSDT,spot,37.5,39.89,38.695,617.6509,100.0,70.0,3750.0,2792.3,39.18,143841169.87533343
2026-09-12T14:18:30.641Z,1789222710641,2026-09-12,ASX,ASXUSDT,perp,38.9,38.95,38.925,12.8452,0.21,0.01,8.17,0.39,38.95,40833.0938
2026-09-12T14:18:30.641Z,1789222710641,2026-09-12,AVAV,RAVAVUSDT,spot,145.5,146.32,145.91,56.199,50.0,37.0,7275.0,5413.84,145.97,377918556.7806575
2026-09-12T14:18:30.641Z,1789222710641,2026-09-12,AVAV,AVAVUSDT,perp,146.44,146.51,146.475,4.779,0.31,6.5,45.4,952.31,146.66,121482.3343
2026-09-12T14:18:30.641Z,1789222710641,2026-09-12,AVGO,RAVGOUSDT,spot,360.91,361.93,361.42,28.222,0.54,0.5472,194.89,198.05,361.93,3625.418587
2026-09-12T14:18:30.641Z,1789222710641,2026-09-12,AVGO,AVGOUSDT,perp,361.83,361.84,361.835,0.2764,322.51,0.13,116693.79,47.04,361.79,683529.0055
2026-09-12T14:18:30.641Z,1789222710641,2026-09-12,AXTI,RAXTIUSDT,spot,64.15,64.33,64.24000000000001,28.0199,3.528,28.5359,226.32,1835.71,64.21,192999393.67392832
2026-09-12T14:18:30.641Z,1789222710641,2026-09-12,AXTI,AXTIUSDT,perp,64.57,64.6,64.585,4.645,0.71,1.71,45.84,110.47,64.62,534215.4961
2026-09-12T14:18:30.641Z,1789222710641,2026-09-12,BABA,RBABAUSDT,spot,109.15,109.2,109.17500000000001,4.5798,19.3458,2.3543,2111.59,257.09,109.15,919.699214
2026-09-12T14:18:30.641Z,1789222710641,2026-09-12,BABA,BABAUSDT,perp,109.32,109.33,109.32499999999999,0.9147,31.33,1.87,3425.0,204.45,109.34,163936.835
2026-09-12T14:18:30.641Z,1789222710641,2026-09-12,BAC,RBACUSDT,spot,62.52,62.76,62.64,38.3142,500.0,8.0,31260.0,502.08,62.7,1468385747.9277663
2026-09-12T14:18:30.641Z,1789222710641,2026-09-12,BAC,BACUSDT,perp,62.67,62.82,62.745000000000005,23.9063,0.13,67.97,8.15,4269.88,62.79,8722.2389
2026-09-12T14:18:30.641Z,1789222710641,2026-09-12,BA,RBAUSDT,spot,210.44,211.04,210.74,28.4711,4.0,2.0,841.76,422.08,210.35,570642028.9711808
2026-09-12T14:18:30.641Z,1789222710641,2026-09-12,BA,BAUSDT,perp,211.23,211.34,211.285,5.2062,15.53,8.35,3280.4,1764.69,211.27,72850.9682
2026-09-12T14:18:30.641Z,1789222710641,2026-09-12,BE,RBEUSDT,spot,275.68,276.44,276.06,27.5302,0.9888,0.8736,272.59,241.5,275.61,743798.387564
2026-09-12T14:18:30.641Z,1789222710641,2026-09-12,BE,BEUSDT,perp,276.72,276.73,276.725,0.3614,0.18,435.19,49.81,120430.13,276.72,541215.4885
2026-09-12T14:18:30.657Z,1789222710657,2026-09-12,LLY,RLLYUSDT,spot,1116.01,1116.6,1116.3049999999998,5.2853,5.0,2.0,5580.05,2233.2,1116.29,1614046892.4414272
2026-09-12T14:18:30.657Z,1789222710657,2026-09-12,LLY,LLYUSDT,perp,1119.04,1119.05,1119.045,0.0894,2.73,0.04,3054.98,44.76,1118.1,51547.9845
2026-09-12T14:18:30.657Z,1789222710657,2026-09-12,LMT,RLMTUSDT,spot,524.15,524.91,524.53,14.4892,0.594,1.1218,311.35,588.84,524.15,188.159704
2026-09-12T14:18:30.657Z,1789222710657,2026-09-12,LMT,LMTUSDT,perp,524.31,524.9,524.605,11.2466,3.19,0.02,1672.55,10.5,524.48,24653.0315
2026-09-12T14:18:30.657Z,1789222710657,2026-09-12,LRCX,RLRCXUSDT,spot,298.59,299.32,298.955,24.4184,1.0164,0.7812,303.49,233.83,298.58,2338721780.174546
2026-09-12T14:18:30.657Z,1789222710657,2026-09-12,LRCX,LRCXUSDT,perp,298.46,298.51,298.485,1.6751,39.16,0.14,11687.69,41.79,298.61,55369.1854
2026-09-12T14:18:30.657Z,1789222710657,2026-09-12,LWLG,RLWLGUSDT,spot,5.21,5.3,5.255,171.2655,1919.0,50.0,9997.99,265.0,5.24,7421060.554208498
2026-09-12T14:18:30.657Z,1789222710657,2026-09-12,LWLG,LWLGUSDT,perp,5.269,5.281,5.275,22.7488,0.83,5.26,4.37,27.78,5.28,16988.7024
2026-09-12T14:18:30.657Z,1789222710657,2026-09-12,LYTE,RLYTEUSDT,spot,24.89,25.26,25.075000000000003,147.5573,100.0,42.0,2489.0,1060.92,25.27,7718990.453903546
2026-09-12T14:18:30.657Z,1789222710657,2026-09-12,LYTE,LYTEUSDT,perp,24.983,25.101,25.042,47.1208,0.66,1.19,16.49,29.87,24.982,6660.80967
2026-09-12T14:18:30.657Z,1789222710657,2026-09-12,MARA,RMARAUSDT,spot,11.91,11.99,11.95,66.9456,156.2637,168.5035,1861.1,2020.36,11.92,283.593568
2026-09-12T14:18:30.657Z,1789222710657,2026-09-12,MARA,MARAUSDT,perp,11.998,12.008,12.003,8.3313,17.05,148.17,204.57,1779.23,12.007,149510.30096
2026-09-12T14:18:30.657Z,1789222710657,2026-09-12,MAR,RMARUSDT,spot,333.8,336.79,335.295,89.1752,8.0,1.0,2670.4,336.79,335.15,515214241.9242976
2026-09-12T14:18:30.657Z,1789222710657,2026-09-12,MAR,MARUSDT,perp,337.46,337.62,337.53999999999996,4.7402,0.47,8.82,158.61,2977.81,337.9,8437.6455
2026-09-12T14:18:30.657Z,1789222710657,2026-09-12,MCD,RMCDUSDT,spot,252.52,252.64,252.57999999999998,4.751,1.0,50.0,252.52,12632.0,252.53,954743333.4018723
2026-09-12T14:18:30.657Z,1789222710657,2026-09-12,MCD,MCDUSDT,perp,253.63,253.66,253.64499999999998,1.1828,0.97,0.22,246.02,55.81,253.63,53596.2359
2026-09-12T14:18:30.657Z,1789222710657,2026-09-12,MDB,RMDBUSDT,spot,361.7,362.2,361.95,13.8141,1.0,40.0,361.7,14488.0,362.16,251478180.32186326
2026-09-12T14:18:30.657Z,1789222710657,2026-09-12,MDB,MDBUSDT,perp,361.73,362.45,362.09000000000003,19.8846,4.1,3.91,1483.09,1417.18,361.91,215049.8062
2026-09-12T14:18:30.657Z,1789222710657,2026-09-12,MELI,RMELIUSDT,spot,1897.16,1902.67,1899.915,29.0013,0.12384,0.09366,234.94,178.2,1897.0,529219610.52105325
2026-09-12T14:18:30.657Z,1789222710657,2026-09-12,MELI,MELIUSDT,perp,1904.0,1905.0,1904.5,5.2507,0.225,1.836,428.4,3497.58,1904.8,13800.8791
2026-09-12T14:18:30.657Z,1789222710657,2026-09-12,META,RMETAUSDT,spot,647.51,648.02,647.765,7.8732,12.96,14.64,8391.73,9487.01,647.89,7277796770.431471
2026-09-12T14:18:30.657Z,1789222710657,2026-09-12,META,METAUSDT,perp,649.48,649.52,649.5,0.6159,3.43,0.06,2227.72,38.97,649.32,690083.2589
2026-09-12T14:18:30.657Z,1789222710657,2026-09-12,MP,RMPUSDT,spot,50.6,50.78,50.69,35.51,120.0,14.0,6072.0,710.92,50.67,152799528.15231347
2026-09-12T14:18:30.657Z,1789222710657,2026-09-12,MP,MPUSDT,perp,50.71,50.79,50.75,15.7635,0.89,0.88,45.13,44.7,50.72,18353.1677
2026-09-12T14:18:30.657Z,1789222710657,2026-09-12,MRK,RMRKUSDT,spot,143.65,144.9,144.275,86.6401,1.0,200.0,143.65,28980.0,144.3,1027746975.0016805
2026-09-12T14:18:30.657Z,1789222710657,2026-09-12,MRK,MRKUSDT,perp,144.58,144.94,144.76,24.8687,0.27,3.61,39.04,523.23,144.69,27594.2659
2026-09-12T14:18:30.657Z,1789222710657,2026-09-12,MRNA,RMRNAUSDT,spot,144.6,144.76,144.68,11.0589,5.0,3.0,723.0,434.28,144.6,1178382511.0231113
2026-09-12T14:18:30.657Z,1789222710657,2026-09-12,MRNA,MRNAUSDT,perp,145.41,145.44,145.425,2.0629,1.11,2.59,161.41,376.69,145.39,2101231.1369
2026-09-12T14:18:30.657Z,1789222710657,2026-09-12,MRVL,RMRVLUSDT,spot,236.15,237.23,236.69,45.6293,1.008,1.428,238.04,338.76,237.22,2373887746.9710608
2026-09-12T14:18:30.657Z,1789222710657,2026-09-12,MRVL,MRVLUSDT,perp,237.17,237.19,237.18,0.8432,2.22,417.84,526.52,99107.47,237.23,2454081.4185
2026-09-12T14:18:30.657Z,1789222710657,2026-09-12,MSFT,RMSFTUSDT,spot,494.72,495.39,495.055,13.5338,16.9312,21.3307,8376.2,10567.02,495.39,4936005336.786906
2026-09-12T14:18:30.657Z,1789222710657,2026-09-12,MSFT,MSFTUSDT,perp,495.19,495.2,495.195,0.2019,2.43,81.45,1203.31,40334.04,495.24,1283342.3398
2026-09-12T14:18:30.657Z,1789222710657,2026-09-12,MSTR,RMSTRUSDT,spot,131.16,131.25,131.20499999999998,6.8595,2.184,1.0,286.45,131.25,131.25,1226749119.323606
2026-09-12T14:18:30.657Z,1789222710657,2026-09-12,MSTR,MSTRUSDT,perp,131.23,131.24,131.235,0.762,27.89,0.47,3660.0,61.68,131.24,14657536.1194
2026-09-12T14:18:30.657Z,1789222710657,2026-09-12,MSTU,RMSTUUSDT,spot,30.2,30.4,30.299999999999997,66.0066,50.0,4.0,1510.0,121.6,30.24,47991734.606295705
2026-09-12T14:18:30.657Z,1789222710657,2026-09-12,MSTU,MSTUUSDT,perp,30.4447,30.4738,30.45925,9.5537,98.83,74.49,3008.85,2269.99,30.4579,4254365.431122
2026-09-12T14:18:30.657Z,1789222710657,2026-09-12,MU,RMUUSDT,spot,971.4,972.47,971.935,11.009,27.84,0.10845,27043.78,105.46,971.44,119291.046634
2026-09-12T14:18:30.657Z,1789222710657,2026-09-12,MU,MUUSDT,perp,974.27,974.28,974.275,0.1026,0.26,155.4,253.31,151403.11,974.25,7253191.6214
2026-09-12T14:18:30.657Z,1789222710657,2026-09-12,MVLL,RMVLLUSDT,spot,29.22,29.5,29.36,95.3678,51.0,100.0,1490.22,2950.0,29.31,34400505.060353845
2026-09-12T14:18:30.657Z,1789222710657,2026-09-12,MVLL,MVLLUSDT,perp,29.49,29.5,29.494999999999997,3.3904,4.16,518.28,122.68,15289.26,29.5,352211.3973
2026-09-12T14:18:30.657Z,1789222710657,2026-09-12,NBIS,RNBISUSDT,spot,224.18,224.2,224.19,0.8921,31.5,0.0954,7061.67,21.39,224.14,12782.243458
2026-09-12T14:18:30.657Z,1789222710657,2026-09-12,NBIS,NBISUSDT,perp,224.52,224.56,224.54000000000002,1.7814,9.43,57.59,2117.22,12932.41,224.54,712387.3837
2026-09-12T14:18:30.657Z,1789222710657,2026-09-12,NET,RNETUSDT,spot,305.7,309.25,307.475,115.4565,20.0,25.0,6114.0,7731.25,308.0,558260958.9790889
2026-09-12T14:18:30.657Z,1789222710657,2026-09-12,NET,NETUSDT,perp,309.38,309.67,309.525,9.3692,0.16,0.16,49.5,49.55,309.43,386642.8304
2026-09-12T14:18:30.657Z,1789222710657,2026-09-12,NFLX,RNFLXUSDT,spot,77.28,77.33,77.305,6.4679,36.0,4.0,2782.08,309.32,77.3,1309687886.2157104
2026-09-12T14:18:30.657Z,1789222710657,2026-09-12,NFLX,NFLXUSDT,perp,77.26,77.27,77.265,1.2942,1688.56,0.61,130458.15,47.13,77.24,165833.4539
2026-09-12T14:18:30.657Z,1789222710657,2026-09-12,NIO,RNIOUSDT,spot,3.68,3.69,3.685,27.137,139.0,129.0,511.52,476.01,3.69,87478324.36431341
2026-09-12T14:18:30.657Z,1789222710657,2026-09-12,NIO,NIOUSDT,perp,3.699,3.703,3.7009999999999996,10.8079,27.24,2229.57,100.76,8256.1,3.702,12813.62434
2026-09-12T14:19:00.649Z,1789222740649,2026-09-12,BITO,RBITOUSDT,spot,10.36,10.38,10.370000000000001,19.2864,18900.0,22000.0,195804.0,228360.0,10.37,495825449.84940594
2026-09-12T14:19:00.649Z,1789222740649,2026-09-12,BITO,BITOUSDT,perp,10.392,10.397,10.3945,4.8102,2.64,232.53,27.43,2417.61,10.395,12873.3399
2026-09-12T14:19:00.649Z,1789222740649,2026-09-12,BKNG,RBKNGUSDT,spot,174.01,174.4,174.20499999999998,22.3874,1.0,1.0,174.01,174.4,174.49,933393346.1187615
2026-09-12T14:19:00.649Z,1789222740649,2026-09-12,BKNG,BKNGUSDT,perp,174.39,174.51,174.45,6.8788,0.15,18.97,26.16,3310.45,174.46,6770.0219
2026-09-12T14:19:00.649Z,1789222740649,2026-09-12,BMNR,RBMNRUSDT,spot,24.93,24.98,24.955,20.0361,9.0,100.0,224.37,2498.0,24.99,823608360.4562749
2026-09-12T14:19:00.649Z,1789222740649,2026-09-12,BMNR,BMNRUSDT,perp,25.151,25.154,25.1525,1.1927,1.95,173.57,49.04,4365.98,25.148,773065.69629
2026-09-12T14:19:00.649Z,1789222740649,2026-09-12,BOTZ,RBOTZUSDT,spot,35.0,35.51,35.254999999999995,144.6603,2.0,100.0,70.0,3551.0,35.42,34444263.20755737
2026-09-12T14:19:00.649Z,1789222740649,2026-09-12,BOTZ,BOTZUSDT,perp,34.996,35.397,35.1965,113.9318,45.2,0.59,1581.82,20.88,35.365,3701.46057
2026-09-12T14:19:00.649Z,1789222740649,2026-09-12,BSP,RBSPUSDT,spot,38.91,41.58,40.245,663.4365,120.0,100.0,4669.2,4158.0,39.1,70097528.22278723
2026-09-12T14:19:00.649Z,1789222740649,2026-09-12,BSP,BSPUSDT,perp,38.936,38.971,38.9535,8.9851,1.92,1.92,74.76,74.82,38.961,117425.57311
2026-09-12T14:19:00.649Z,1789222740649,2026-09-12,BX,RBXUSDT,spot,128.03,135.0,131.515,529.9776,10.0,40.0,1280.3,5400.0,128.8,283010838.2942627
2026-09-12T14:19:00.649Z,1789222740649,2026-09-12,BX,BXUSDT,perp,128.16,128.23,128.195,5.4604,0.35,0.37,44.86,47.45,128.2,23767.5855
2026-09-12T14:19:00.649Z,1789222740649,2026-09-12,BZ,RBZUSDT,spot,16.39,16.75,16.57,217.2601,2.0,20.0,32.78,335.0,16.44,110721379.81341274
2026-09-12T14:19:00.649Z,1789222740649,2026-09-12,BZ,BZUSDT,perp,99.84,99.85,99.845,1.0016,2894.51,55.3,288987.88,5521.7,99.85,16262855.5257
2026-09-12T14:19:00.649Z,1789222740649,2026-09-12,CBRS,RCBRSUSDT,spot,191.7,191.99,191.845,15.1164,1.0,3.0,191.7,575.97,191.76,434576770.21732235
2026-09-12T14:19:00.649Z,1789222740649,2026-09-12,CBRS,CBRSUSDT,perp,191.96,192.0,191.98000000000002,2.0836,215.46,264.63,41359.7,50808.96,191.97,564112.706
2026-09-12T14:19:00.649Z,1789222740649,2026-09-12,CCL,RCCLUSDT,spot,22.75,22.9,22.825,65.7174,117.0,1.0,2661.75,22.9,22.77,235160779.55871224
2026-09-12T14:19:00.649Z,1789222740649,2026-09-12,CCL,CCLUSDT,perp,22.82,22.92,22.87,43.7254,277.26,1.98,6327.07,45.38,22.82,23977.45512
2026-09-12T14:19:00.649Z,1789222740649,2026-09-12,CGNX,RCGNXUSDT,spot,63.5,65.0,64.25,233.463,15.0,20.0,952.5,1300.0,64.22,110627945.33553477
2026-09-12T14:19:00.649Z,1789222740649,2026-09-12,CGNX,CGNXUSDT,perp,63.82,65.15,64.485,206.2495,27.6,0.99,1761.43,64.5,64.81,11723.3109
2026-09-12T14:19:00.649Z,1789222740649,2026-09-12,CIEN,RCIENUSDT,spot,347.5,349.0,348.25,43.0725,200.0,2.0,69500.0,698.0,349.0,412748694.5084399
2026-09-12T14:19:00.649Z,1789222740649,2026-09-12,CIEN,CIENUSDT,perp,350.87,351.21,351.03999999999996,9.6855,0.34,0.14,119.3,49.17,351.14,70804.0181
2026-09-12T14:19:00.649Z,1789222740649,2026-09-12,CL,RCLUSDT,spot,86.48,86.91,86.695,49.5992,10.0,44.0,864.8,3824.04,87.0,365360862.81039697
2026-09-12T14:19:00.649Z,1789222740649,2026-09-12,CL,CLUSDT,perp,95.522,95.524,95.523,0.2094,29.43,18.2,2811.21,1738.54,95.522,23632603.58558
2026-09-12T14:19:00.649Z,1789222740649,2026-09-12,CMCSA,RCMCSAUSDT,spot,24.88,25.3,25.09,167.3974,682.0,106.0,16968.16,2681.8,25.16,344212887.26638454
2026-09-12T14:19:00.649Z,1789222740649,2026-09-12,CMCSA,CMCSAUSDT,perp,25.307,25.315,25.311,3.1607,0.91,50.49,23.03,1278.15,25.314,8555.90963
2026-09-12T14:19:00.649Z,1789222740649,2026-09-12,COHR,RCOHRUSDT,spot,305.23,305.76,305.495,17.3489,0.486,0.5695,148.34,174.13,305.2,3662.54781
2026-09-12T14:19:00.649Z,1789222740649,2026-09-12,COHR,COHRUSDT,perp,305.74,305.8,305.77,1.9623,0.16,1.06,48.92,324.15,305.76,625100.2141
2026-09-12T14:19:00.649Z,1789222740649,2026-09-12,COIN,RCOINUSDT,spot,175.75,175.89,175.82,7.9627,4.0498,52.32,711.75,9202.56,175.92,737281139.3763685
2026-09-12T14:19:00.649Z,1789222740649,2026-09-12,COIN,COINUSDT,perp,176.51,176.52,176.515,0.5665,0.33,16.98,58.25,2997.31,176.53,1648843.947
2026-09-12T14:19:00.649Z,1789222740649,2026-09-12,CONL,RCONLUSDT,spot,5.3,5.32,5.3100000000000005,37.6648,500.0,14.0,2650.0,74.48,5.31,29936719.668023292
2026-09-12T14:19:00.649Z,1789222740649,2026-09-12,CONL,CONLUSDT,perp,5.35,5.355,5.3525,9.3414,395.28,1633.01,2114.75,8744.77,5.352,115936.36369
2026-09-12T14:19:00.649Z,1789222740649,2026-09-12,COP,RCOPUSDT,spot,137.09,137.7,137.39499999999998,44.3975,5.0,1.0,685.45,137.7,137.43,602346514.7848904
2026-09-12T14:19:00.649Z,1789222740649,2026-09-12,COP,COPUSDT,perp,137.38,137.72,137.55,24.7183,28.3,28.23,3887.85,3887.84,137.42,89541.3756
2026-09-12T14:19:00.649Z,1789222740649,2026-09-12,COST,RCOSTUSDT,spot,904.5,905.0,904.75,5.5264,2.0,30.0,1809.0,27150.0,904.99,1334279857.7683828
2026-09-12T14:19:00.649Z,1789222740649,2026-09-12,COST,COSTUSDT,perp,904.94,904.95,904.945,0.1105,8.18,4.6,7402.41,4162.77,904.2,6647.546
2026-09-12T14:19:00.649Z,1789222740649,2026-09-12,CPNG,RCPNGUSDT,spot,14.84,15.17,15.004999999999999,219.9267,100.0,650.0,1484.0,9860.5,15.11,88550995.45233358
2026-09-12T14:19:00.649Z,1789222740649,2026-09-12,CPNG,CPNGUSDT,perp,15.014,15.179,15.096499999999999,109.2969,0.69,82.03,10.36,1245.13,15.043,6220.91314
2026-09-12T14:19:00.649Z,1789222740649,2026-09-12,CRCL,RCRCLUSDT,spot,91.51,91.52,91.515,1.0927,2.3266,108.2545,212.91,9907.45,91.52,107426.958301
2026-09-12T14:19:00.649Z,1789222740649,2026-09-12,CRCL,CRCLUSDT,perp,91.58,91.6,91.59,2.1836,1274.88,1064.16,116753.51,97477.06,91.59,7807423.671
2026-09-12T14:19:00.649Z,1789222740649,2026-09-12,CRDO,RCRDOUSDT,spot,162.89,163.43,163.16,33.0963,1000.0,30.0,162890.0,4902.9,163.39,572018670.2591934
2026-09-12T14:19:00.649Z,1789222740649,2026-09-12,CRDO,CRDOUSDT,perp,163.07,163.12,163.095,3.0657,218.02,0.4,35552.52,65.25,163.16,540825.1073
2026-09-12T14:19:00.649Z,1789222740649,2026-09-12,CRM,RCRMUSDT,spot,247.02,247.65,247.335,25.4715,110.0,100.0,27172.2,24765.0,247.65,1809571642.521516
2026-09-12T14:19:00.649Z,1789222740649,2026-09-12,CRM,CRMUSDT,perp,248.34,248.39,248.365,2.0132,0.18,877.58,44.7,217982.1,248.42,22480.2787
2026-09-12T14:19:00.649Z,1789222740649,2026-09-12,CRWD,RCRWDUSDT,spot,206.27,206.5,206.385,11.1442,21.96,21.0675,4529.69,4350.44,206.5,20.09245
2026-09-12T14:19:00.649Z,1789222740649,2026-09-12,CRWD,CRWDUSDT,perp,205.65,205.8,205.72500000000002,7.2913,749.13,0.34,154058.58,69.97,205.84,91914.9491
2026-09-12T14:19:00.649Z,1789222740649,2026-09-12,CRWV,RCRWVUSDT,spot,89.09,89.22,89.155,14.5813,57.5999,72.192,5131.58,6440.97,89.21,870551876.4792913
2026-09-12T14:19:00.649Z,1789222740649,2026-09-12,CRWV,CRWVUSDT,perp,89.26,89.27,89.265,1.1203,24.03,1436.67,2144.92,128251.53,89.29,520795.0018
2026-09-12T14:19:00.664Z,1789222740664,2026-09-12,NKE,RNKEUSDT,spot,36.82,36.9,36.86,21.7037,6.0,9000.0,220.92,332100.0,36.85,462505377.6742673
2026-09-12T14:19:00.664Z,1789222740664,2026-09-12,NKE,NKEUSDT,perp,36.991,37.007,36.998999999999995,4.3244,3.0,91.47,110.97,3385.03,36.992,817815.54257
2026-09-12T14:19:00.664Z,1789222740664,2026-09-12,NOC,RNOCUSDT,spot,519.6,522.83,521.215,61.9706,2.0,55.0,1039.2,28755.65,519.6,302493628.7062606
2026-09-12T14:19:00.664Z,1789222740664,2026-09-12,NOC,NOCUSDT,perp,519.7,520.54,520.12,16.1501,2.56,0.15,1330.43,78.08,520.02,4079.5634
2026-09-12T14:19:00.664Z,1789222740664,2026-09-12,NOW,RNOWUSDT,spot,131.7,132.36,132.03,49.9886,4.104,1.5236,540.5,201.66,131.94,946576874.8859028
2026-09-12T14:19:00.664Z,1789222740664,2026-09-12,NOW,NOWUSDT,perp,132.22,132.32,132.26999999999998,7.5603,0.39,1.87,51.57,247.44,132.26,47817.6412
2026-09-12T14:19:00.664Z,1789222740664,2026-09-12,NTAP,RNTAPUSDT,spot,199.44,200.0,199.72,28.0393,38.0,201.0,7578.72,40200.0,199.89,457297050.1843967
2026-09-12T14:19:00.664Z,1789222740664,2026-09-12,NTAP,NTAPUSDT,perp,198.96,199.88,199.42000000000002,46.1338,17.17,0.24,3416.14,47.97,199.57,10798.1008
2026-09-12T14:19:00.664Z,1789222740664,2026-09-12,NVDA,RNVDAUSDT,spot,218.65,219.08,218.865,19.6468,7.9467,0.0504,1737.55,11.04,219.09,11003235231.575502
2026-09-12T14:19:00.664Z,1789222740664,2026-09-12,NVDA,NVDAUSDT,perp,219.41,219.42,219.415,0.4558,0.45,164.71,98.73,36140.67,219.41,3778254.8602
2026-09-12T14:19:00.664Z,1789222740664,2026-09-12,NVDL,RNVDLUSDT,spot,33.79,33.85,33.82,17.741,10.0,1031.0,337.9,34899.35,33.82,143548653.712355
2026-09-12T14:19:00.664Z,1789222740664,2026-09-12,NVDL,NVDLUSDT,perp,33.946,34.006,33.976,17.6595,4.64,49.78,157.51,1692.82,33.958,55869.44589
2026-09-12T14:19:00.664Z,1789222740664,2026-09-12,NVS,RNVSUSDT,spot,137.0,138.0,137.5,72.7273,10.0,400.0,1370.0,55200.0,137.01,186971231.20710635
2026-09-12T14:19:00.664Z,1789222740664,2026-09-12,NVS,NVSUSDT,perp,137.94,138.1,138.01999999999998,11.5925,0.21,22.67,28.97,3130.73,137.96,6756.2917
2026-09-12T14:19:00.664Z,1789222740664,2026-09-12,OKLO,ROKLOUSDT,spot,36.24,36.37,36.305,35.8077,10.0,113.0,362.4,4109.81,36.3,465344697.46062696
2026-09-12T14:19:00.664Z,1789222740664,2026-09-12,OKLO,OKLOUSDT,perp,36.53,36.55,36.54,5.4735,61.04,237.1,2229.79,8666.0,36.54,678755.6593
2026-09-12T14:19:00.664Z,1789222740664,2026-09-12,OKTA,ROKTAUSDT,spot,166.45,166.99,166.72,32.3896,164.0,200.0,27297.8,33398.0,166.73,359859349.12779975
2026-09-12T14:19:00.664Z,1789222740664,2026-09-12,OKTA,OKTAUSDT,perp,166.41,167.04,166.725,37.7868,0.05,0.18,8.32,30.07,166.54,22430.5151
